id,name,type,amount,min_purchase,expires,enabled,code,applies_to,num_uses,max_uses,max_uses_per_customer,restricted_to,shipping_methods,date_created
9977,â‚¬25.00 OFF Your order - â‚¬25 OFFb684862459be,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFb684862459be,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:40 +0000"
9978,â‚¬25.00 OFF Your order - â‚¬25 OFF203ab1959ac9,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF203ab1959ac9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:40 +0000"
9979,â‚¬25.00 OFF Your order - â‚¬25 OFFf8b75251e3f9,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFf8b75251e3f9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:41 +0000"
9980,â‚¬3.00 OFF Your Order - â‚¬3 OFF63824b5b6d00,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF63824b5b6d00,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:41 +0000"
9981,â‚¬3.00 OFF Your Order - â‚¬3 OFFd6e9dd860f86,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFd6e9dd860f86,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:42 +0000"
9982,â‚¬25.00 OFF Your order - â‚¬25 OFFbecac494bfe8,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFbecac494bfe8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:43 +0000"
9983,â‚¬3.00 OFF Your Order - â‚¬3 OFF14c420790769,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF14c420790769,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:43 +0000"
9984,â‚¬25.00 OFF Your order - â‚¬25 OFF5e71f9d2afdf,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF5e71f9d2afdf,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:44 +0000"
9985,â‚¬25.00 OFF Your order - â‚¬25 OFF02c86f5118bd,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF02c86f5118bd,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:44 +0000"
9986,â‚¬3.00 OFF Your Order - â‚¬3 OFF1256ffec7502,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF1256ffec7502,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:45 +0000"
9987,â‚¬3.00 OFF Your Order - â‚¬3 OFFd58b3ffd6522,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFd58b3ffd6522,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:45 +0000"
9988,â‚¬10.00 OFF Your Order - 10 OFF85f130a2832f,per_total_discount,10.0000,0.0000,,1,10 OFF85f130a2832f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:46 +0000"
9989,â‚¬25.00 OFF Your order - â‚¬25 OFF9865ee8ada52,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF9865ee8ada52,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:47 +0000"
9990,â‚¬10.00 OFF Your Order - 10 OFFcdb7564200e9,per_total_discount,10.0000,0.0000,,1,10 OFFcdb7564200e9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:47 +0000"
9991,â‚¬25.00 OFF Your order - â‚¬25 OFFea4710e21995,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFea4710e21995,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:48 +0000"
9992,â‚¬3.00 OFF Your Order - â‚¬3 OFF39f39ba7ca06,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF39f39ba7ca06,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:48 +0000"
9993,â‚¬3.00 OFF Your Order - â‚¬3 OFF47dfc40f26e6,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF47dfc40f26e6,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:49 +0000"
9994,â‚¬3.00 OFF Your Order - â‚¬3 OFF0b2affa96d01,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF0b2affa96d01,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:49 +0000"
9995,â‚¬10.00 OFF Your Order - 10 OFF938443db6b27,per_total_discount,10.0000,0.0000,,1,10 OFF938443db6b27,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:50 +0000"
9996,â‚¬25.00 OFF Your order - â‚¬25 OFF63dd22ae0952,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF63dd22ae0952,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:51 +0000"
9997,â‚¬3.00 OFF Your Order - â‚¬3 OFF3e7c40f34920,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF3e7c40f34920,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:51 +0000"
9998,â‚¬3.00 OFF Your Order - â‚¬3 OFFe1eea185000e,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFe1eea185000e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:52 +0000"
9999,â‚¬3.00 OFF Your Order - â‚¬3 OFFc9f705656046,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFc9f705656046,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:52 +0000"
10000,â‚¬3.00 OFF Your Order - â‚¬3 OFF66093dd12b04,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF66093dd12b04,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:53 +0000"
10001,â‚¬3.00 OFF Your Order - â‚¬3 OFFbb75ac100f97,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFbb75ac100f97,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:53 +0000"
10002,â‚¬3.00 OFF Your Order - â‚¬3 OFF7021976a4a5b,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF7021976a4a5b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:54 +0000"
10003,â‚¬3.00 OFF Your Order - â‚¬3 OFFd6a74196eb9b,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFd6a74196eb9b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:55 +0000"
10004,â‚¬25.00 OFF Your order - â‚¬25 OFFe9c1a41ffc39,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe9c1a41ffc39,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:55 +0000"
10005,â‚¬25.00 OFF Your order - â‚¬25 OFF5a8b717d9f8d,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF5a8b717d9f8d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:56 +0000"
10006,â‚¬25.00 OFF Your order - â‚¬25 OFF2af3bd527eb4,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF2af3bd527eb4,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:56 +0000"
10007,â‚¬10.00 OFF Your Order - 10 OFFb7d3f8010852,per_total_discount,10.0000,0.0000,,1,10 OFFb7d3f8010852,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:57 +0000"
10008,â‚¬10.00 OFF Your Order - 10 OFF76e74246e006,per_total_discount,10.0000,0.0000,,1,10 OFF76e74246e006,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:58 +0000"
10009,â‚¬10.00 OFF Your Order - 10 OFF7b00a62d8ac0,per_total_discount,10.0000,0.0000,,1,10 OFF7b00a62d8ac0,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:58 +0000"
10010,â‚¬10.00 OFF Your Order - 10 OFF2a118b5b29b1,per_total_discount,10.0000,0.0000,,1,10 OFF2a118b5b29b1,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:59 +0000"
10011,â‚¬10.00 OFF Your Order - 10 OFF4c26e6224dc7,per_total_discount,10.0000,0.0000,,1,10 OFF4c26e6224dc7,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:15:59 +0000"
10012,â‚¬25.00 OFF Your order - â‚¬25 OFF19e25707c7b2,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF19e25707c7b2,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:00 +0000"
10013,â‚¬3.00 OFF Your Order - â‚¬3 OFF407625382825,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF407625382825,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:00 +0000"
10014,â‚¬10.00 OFF Your Order - 10 OFF0140fe24a58f,per_total_discount,10.0000,0.0000,,1,10 OFF0140fe24a58f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:01 +0000"
10015,â‚¬3.00 OFF Your Order - â‚¬3 OFF00d2a028252a,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF00d2a028252a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:02 +0000"
10016,â‚¬25.00 OFF Your order - â‚¬25 OFF5153052e4cd4,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF5153052e4cd4,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:02 +0000"
10017,â‚¬25.00 OFF Your order - â‚¬25 OFF02c955174b01,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF02c955174b01,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:03 +0000"
10018,â‚¬25.00 OFF Your order - â‚¬25 OFFc282b2f25a6b,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFc282b2f25a6b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:03 +0000"
10019,â‚¬25.00 OFF Your order - â‚¬25 OFF5aeaae7400d2,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF5aeaae7400d2,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:04 +0000"
10020,â‚¬3.00 OFF Your Order - â‚¬3 OFF5edfc27f0fc7,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF5edfc27f0fc7,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:05 +0000"
10021,â‚¬25.00 OFF Your order - â‚¬25 OFF496b1ad9b5c1,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF496b1ad9b5c1,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:05 +0000"
10022,â‚¬25.00 OFF Your order - â‚¬25 OFF2846854a2980,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF2846854a2980,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:06 +0000"
10023,â‚¬3.00 OFF Your Order - â‚¬3 OFFf85ff1060840,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFf85ff1060840,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:06 +0000"
10024,â‚¬3.00 OFF Your Order - â‚¬3 OFF4bfd0ead6155,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF4bfd0ead6155,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:07 +0000"
10025,â‚¬25.00 OFF Your order - â‚¬25 OFFdc0b62410ba0,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFdc0b62410ba0,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:08 +0000"
10026,â‚¬3.00 OFF Your Order - â‚¬3 OFFbbcb302775b0,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFbbcb302775b0,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:08 +0000"
10027,â‚¬25.00 OFF Your order - â‚¬25 OFF7333969afbf9,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF7333969afbf9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:09 +0000"
10028,â‚¬25.00 OFF Your order - â‚¬25 OFFfad9b48a9414,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFfad9b48a9414,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:10 +0000"
10029,â‚¬10.00 OFF Your Order - 10 OFF337887b9a92d,per_total_discount,10.0000,0.0000,,1,10 OFF337887b9a92d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:11 +0000"
10030,â‚¬25.00 OFF Your order - â‚¬25 OFFe0aff2485ea1,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe0aff2485ea1,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:11 +0000"
10031,â‚¬3.00 OFF Your Order - â‚¬3 OFFa09e1ee4dc50,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFa09e1ee4dc50,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:12 +0000"
10032,â‚¬10.00 OFF Your Order - 10 OFF0e26c12a6c4e,per_total_discount,10.0000,0.0000,,1,10 OFF0e26c12a6c4e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:12 +0000"
10033,â‚¬25.00 OFF Your order - â‚¬25 OFFb433c8a65559,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFb433c8a65559,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:13 +0000"
10034,â‚¬3.00 OFF Your Order - â‚¬3 OFF86238fa069ad,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF86238fa069ad,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:13 +0000"
10035,â‚¬3.00 OFF Your Order - â‚¬3 OFF77c44783ef6b,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF77c44783ef6b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:14 +0000"
10036,â‚¬3.00 OFF Your Order - â‚¬3 OFF61d154751468,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF61d154751468,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:15 +0000"
10037,â‚¬25.00 OFF Your order - â‚¬25 OFF69355e649480,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF69355e649480,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:15 +0000"
10038,â‚¬25.00 OFF Your order - â‚¬25 OFFc1426720e683,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFc1426720e683,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:16 +0000"
10039,â‚¬3.00 OFF Your Order - â‚¬3 OFF771668d2785c,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF771668d2785c,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:16 +0000"
10040,â‚¬3.00 OFF Your Order - â‚¬3 OFFae9219b8ca94,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFae9219b8ca94,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:17 +0000"
10041,â‚¬10.00 OFF Your Order - 10 OFFb332562a3f8b,per_total_discount,10.0000,0.0000,,1,10 OFFb332562a3f8b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:18 +0000"
10042,â‚¬10.00 OFF Your Order - 10 OFFbbee5bce2a5b,per_total_discount,10.0000,0.0000,,1,10 OFFbbee5bce2a5b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:18 +0000"
10043,â‚¬25.00 OFF Your order - â‚¬25 OFF30bb3fea7059,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF30bb3fea7059,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:19 +0000"
10044,20% OFF FitFlop SS18,percentage_discount,20.0000,0.0000,,,FIT20,"{""entity"":""categories"",""ids"":[0,15]}",9,0,1,[],,"Tue, 16 Jul 2019 15:16:19 +0000"
10045,â‚¬3.00 OFF Your Order - â‚¬3 OFFca753a75476e,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFca753a75476e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:20 +0000"
10046,â‚¬10.00 OFF Your Order - 10 OFFdd50248c16a4,per_total_discount,10.0000,0.0000,,1,10 OFFdd50248c16a4,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:20 +0000"
10047,â‚¬10.00 OFF Your Order - 10 OFFb476a4eed173,per_total_discount,10.0000,0.0000,,1,10 OFFb476a4eed173,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:21 +0000"
10048,â‚¬3.00 OFF Your Order - â‚¬3 OFFc20f222c16ed,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFc20f222c16ed,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:21 +0000"
10049,â‚¬10.00 OFF Your Order - 10 OFF08770cb2691c,per_total_discount,10.0000,0.0000,,1,10 OFF08770cb2691c,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:22 +0000"
10050,â‚¬10.00 OFF Your Order - 10 OFF0c990fb1bae6,per_total_discount,10.0000,0.0000,,1,10 OFF0c990fb1bae6,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:23 +0000"
10051,â‚¬10.00 OFF Your Order - 10 OFF26cd3179803f,per_total_discount,10.0000,0.0000,,1,10 OFF26cd3179803f,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:23 +0000"
10052,â‚¬3.00 OFF Your Order - â‚¬3 OFF62e1f84f60c3,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF62e1f84f60c3,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:24 +0000"
10053,â‚¬3.00 OFF Your Order - â‚¬3 OFF9ef07c16a820,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF9ef07c16a820,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:24 +0000"
10054,â‚¬3.00 OFF Your Order - â‚¬3 OFFbf83a1318dcd,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFbf83a1318dcd,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:24 +0000"
10055,â‚¬3.00 OFF Your Order - â‚¬3 OFF66ccfed339a9,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF66ccfed339a9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:25 +0000"
10056,â‚¬25.00 OFF Your order - â‚¬25 OFF47bd0694b05e,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF47bd0694b05e,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:26 +0000"
10057,â‚¬3.00 OFF Your Order - â‚¬3 OFF401ce74f803b,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF401ce74f803b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:26 +0000"
10058,â‚¬10.00 OFF Your Order - 10 OFF309f47f49e78,per_total_discount,10.0000,0.0000,,1,10 OFF309f47f49e78,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:27 +0000"
10059,â‚¬3.00 OFF Your Order - â‚¬3 OFF11b12253065a,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF11b12253065a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:27 +0000"
10060,â‚¬25.00 OFF Your order - â‚¬25 OFF97c070bbbb13,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF97c070bbbb13,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:28 +0000"
10061,â‚¬10.00 OFF Your Order - 10 OFF60e0238a7eee,per_total_discount,10.0000,0.0000,,1,10 OFF60e0238a7eee,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:29 +0000"
10062,â‚¬10.00 OFF Your Order - 10 OFF93be992a9d9a,per_total_discount,10.0000,0.0000,,1,10 OFF93be992a9d9a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:29 +0000"
10063,â‚¬3.00 OFF Your Order - â‚¬3 OFF666426acddc5,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF666426acddc5,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:30 +0000"
10064,â‚¬10.00 OFF Your Order - 10 OFF1a729cbff4ed,per_total_discount,10.0000,0.0000,,1,10 OFF1a729cbff4ed,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:30 +0000"
10065,â‚¬3.00 OFF Your Order - â‚¬3 OFFdcf93b6a9dde,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFdcf93b6a9dde,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:31 +0000"
10066,â‚¬25.00 OFF Your order - â‚¬25 OFF5adf7b86b2b8,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF5adf7b86b2b8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:31 +0000"
10067,â‚¬25.00 OFF Your order - â‚¬25 OFF3755fa724dfc,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF3755fa724dfc,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:32 +0000"
10068,â‚¬3.00 OFF Your Order - â‚¬3 OFF931e01d81754,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF931e01d81754,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:33 +0000"
10069,â‚¬10.00 OFF Your Order - 10 OFFf6e9d04b293a,per_total_discount,10.0000,0.0000,,1,10 OFFf6e9d04b293a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:33 +0000"
10070,â‚¬3.00 OFF Your Order - â‚¬3 OFFe3cd725c024d,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFe3cd725c024d,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:34 +0000"
10071,â‚¬25.00 OFF Your order - â‚¬25 OFFe7c238ec788a,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFe7c238ec788a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:34 +0000"
10072,â‚¬10.00 OFF Your Order - 10 OFFf514719406ee,per_total_discount,10.0000,0.0000,,1,10 OFFf514719406ee,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:35 +0000"
10073,â‚¬3.00 OFF Your Order - â‚¬3 OFF16991e1f57da,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF16991e1f57da,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:35 +0000"
10074,â‚¬3.00 OFF Your Order - â‚¬3 OFF51f0aaca25c9,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF51f0aaca25c9,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:36 +0000"
10075,â‚¬25.00 OFF Your order - â‚¬25 OFFcc395ffadc84,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFcc395ffadc84,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:36 +0000"
10076,â‚¬3.00 OFF Your Order - â‚¬3 OFF1f9c9e5c1b63,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF1f9c9e5c1b63,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:37 +0000"
10077,â‚¬25.00 OFF Your order - â‚¬25 OFFfa870471583b,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFFfa870471583b,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:38 +0000"
10078,â‚¬3.00 OFF Your Order - â‚¬3 OFFe5eb2055defe,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFFe5eb2055defe,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:38 +0000"
10079,â‚¬25.00 OFF Your order - â‚¬25 OFF9f3b702594d8,per_total_discount,25.0000,0.0000,,1,â‚¬25 OFF9f3b702594d8,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:39 +0000"
10080,â‚¬3.00 OFF Your Order - â‚¬3 OFF475ee2d35faf,per_total_discount,3.0000,0.0000,,1,â‚¬3 OFF475ee2d35faf,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:39 +0000"
10081,â‚¬10.00 OFF Your Order - 10 OFF06421353a96a,per_total_discount,10.0000,0.0000,,1,10 OFF06421353a96a,"{""entity"":""categories"",""ids"":[0]}",0,0,1,[],,"Tue, 16 Jul 2019 15:16:40 +0000"
