type,url,sku
category,https://www.beautyfeatures.ie/dental-oral-care/,
category,https://www.beautyfeatures.ie/olaplex-1/,
category,https://www.beautyfeatures.ie/inkey-list-1/,
category,https://www.beautyfeatures.ie/eleven-australia-1/,
category,https://www.beautyfeatures.ie/mama-mio-1/,
category,https://www.beautyfeatures.ie/anti-dandruff-scalp-care/,
category,https://www.beautyfeatures.ie/fragrance/,
category,https://www.beautyfeatures.ie/men/,
category,https://www.beautyfeatures.ie/mens-shampoo/,
category,https://www.beautyfeatures.ie/mens-conditioner/,
category,https://www.beautyfeatures.ie/styling/,
category,https://www.beautyfeatures.ie/beards/,
category,https://www.beautyfeatures.ie/shaving/,
category,https://www.beautyfeatures.ie/mens-accessories/,
category,https://www.beautyfeatures.ie/shiseido-1/,
category,https://www.beautyfeatures.ie/nuxe-1/,
category,https://www.beautyfeatures.ie/gift-with-purchase/,
category,https://www.beautyfeatures.ie/tools-accessories/,
category,https://www.beautyfeatures.ie/foreo-1/,
category,https://www.beautyfeatures.ie/alfaparf-shampoo/,
category,https://www.beautyfeatures.ie/alfaparf-wow-offers/,
category,https://www.beautyfeatures.ie/wow-offers-3/,
category,https://www.beautyfeatures.ie/haircare-gifts/,
category,https://www.beautyfeatures.ie/skincare-gifts/,
category,https://www.beautyfeatures.ie/fragrance-gifts/,
category,https://www.beautyfeatures.ie/gifts-for-him/,
category,https://www.beautyfeatures.ie/tools-accessories-gift/,
category,https://www.beautyfeatures.ie/makeup-gifts/,
category,https://www.beautyfeatures.ie/diamond/,
category,https://www.beautyfeatures.ie/moisture/,
category,https://www.beautyfeatures.ie/reconstruction/,
category,https://www.beautyfeatures.ie/curls/,
category,https://www.beautyfeatures.ie/volume/,
category,https://www.beautyfeatures.ie/smooth/,
category,https://www.beautyfeatures.ie/face-mapping/,
category,https://www.beautyfeatures.ie/about-dermalogica/,
category,https://www.beautyfeatures.ie/kids/,
category,https://www.beautyfeatures.ie/dermalogica-salon-treatments/,
category,https://www.beautyfeatures.ie/eye-care-creams/,
category,https://www.beautyfeatures.ie/eau-de-parfum/,
category,https://www.beautyfeatures.ie/eau-de-toilette/,
category,https://www.beautyfeatures.ie/gift-ideas-under-50/,
category,https://www.beautyfeatures.ie/gift-ideas-under-40/,
category,https://www.beautyfeatures.ie/gift-ideas-under-30/,
category,https://www.beautyfeatures.ie/gift-ideas-under-20/,
category,https://www.beautyfeatures.ie/k-pak-color-therapy/,
category,https://www.beautyfeatures.ie/curl-manifesto/,
category,https://www.beautyfeatures.ie/nutritive/,
category,https://www.beautyfeatures.ie/blond-absolu/,
category,https://www.beautyfeatures.ie/genesis/,
category,https://www.beautyfeatures.ie/resistance/,
category,https://www.beautyfeatures.ie/joico-shampoo/,
category,https://www.beautyfeatures.ie/kerastase-shampoo/,
category,https://www.beautyfeatures.ie/haircare-sale/,
category,https://www.beautyfeatures.ie/skincare-sale/,
category,https://www.beautyfeatures.ie/fragrance-sale/,
category,https://www.beautyfeatures.ie/save-50/,
category,https://www.beautyfeatures.ie/save-40/,
category,https://www.beautyfeatures.ie/save-30/,
category,https://www.beautyfeatures.ie/bundles/,
category,https://www.beautyfeatures.ie/supersizes/,
category,https://www.beautyfeatures.ie/lips/,
category,https://www.beautyfeatures.ie/blonde/,
category,https://www.beautyfeatures.ie/brunette/,
category,https://www.beautyfeatures.ie/shop-by-offer/,
category,https://www.beautyfeatures.ie/new-trending/,
category,https://www.beautyfeatures.ie/new-in-haircare/,
category,https://www.beautyfeatures.ie/new-in-skincare/,
category,https://www.beautyfeatures.ie/new-in-makeup/,
category,https://www.beautyfeatures.ie/new-in-body-care/,
category,https://www.beautyfeatures.ie/new-in-fragrance/,
page,https://www.beautyfeatures.ie/rss-syndication/,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ie/nails/,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ie/natural/,
page,https://www.beautyfeatures.ie/mother-baby/,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ie/dermalogica/,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ie/about-us/,
page,https://www.beautyfeatures.ie/contact-us/,
page,https://www.beautyfeatures.ie/delivery/,
page,https://www.beautyfeatures.ie/special-offers/,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ieundefined,
page,https://www.beautyfeatures.ie/terms-conditions/,
page,https://www.beautyfeatures.ie/testimonials/,
page,https://www.beautyfeatures.ie/win-50-a-day/,
page,https://www.beautyfeatures.ie/blog/,
page,https://www.beautyfeatures.ie/fitflop-price-promise/,
page,https://www.beautyfeatures.ie/black-friday-cyber-monday/,
page,https://www.beautyfeatures.ie/visit-the-salons/,
page,https://www.beautyfeatures.ie/loyalty-programme/,
page,https://www.beautyfeatures.ie/sb-revealyourself-v01/,
page,https://www.beautyfeatures.ie/about-beauty-features/,
page,https://www.beautyfeatures.ie/influencers/,
page,https://www.beautyfeatures.ie/privacy-policy/,
page,https://www.beautyfeatures.ie/cookie-policy/,
page,https://www.beautyfeatures.ie/offers/,
page,https://www.beautyfeatures.ie/guaranteed-irish/,
page,https://www.beautyfeatures.ie/returns/,
page,https://www.beautyfeatures.ie/free-dermalogica-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-the-ordinary-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-alfaparf-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-joico-gift-with-purchase/,
page,https://www.beautyfeatures.ie/click-collect-bray/,
page,https://www.beautyfeatures.ie/free-moroccanoil-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-caudalie-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-redken-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-mama-mio-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-mio-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-nuxe-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-carter-beauty-gift-with-purchase/,
page,https://www.beautyfeatures.ie/reviews/,
page,https://www.beautyfeatures.ie/sustainability-statement/,
page,https://www.beautyfeatures.ie/dermalogica-face-mapping/,
page,https://www.beautyfeatures.ie/dermalogica-salon-treatments-prices/,
page,https://www.beautyfeatures.ie/dermalogica-returns-policy/,
page,https://www.beautyfeatures.ie/free-nioxin-gift-with-purchase/,
page,https://www.beautyfeatures.ie/free-svr-gift-with-purchase/,
page,https://www.beautyfeatures.ie/search-results-page,
page,https://www.beautyfeatures.ie/rewards/,
page,https://www.beautyfeatures.ie/christmas-opening-hours/,
blog,/blog/valentines-gift-guide-/,
blog,/blog/purple-shampoo-101-faq/,
blog,/blog/the-beauty-features-christmas-gift-guide/,
blog,/blog/5-purple-shampoos-you-need-as-a-blonde/,
blog,/blog/vegan-products-you-should-know-about-1863b1/,
blog,/blog/vegan-products-you-should-know-about/,
blog,/blog/6-products-to-help-reduce-hair-loss/,
blog,/blog/how-to-improve-skin-elasticity/,
blog,/blog/staycation-beauty-must-haves/,
blog,/blog/5-hair-products-you-need-in-your-routine/,
blog,/blog/how-to-apply-the-perfect-fake-tan/,
blog,/blog/introducing-dr-brandt/,
blog,/blog/fathers-day-gift-guide/,
blog,/blog/skincare-for-rosacea/,
blog,/blog/peptides-in-skincare/,
blog,/blog/glamglow-mud-masks-our-skincare-superheroes/,
blog,/blog/7-must-haves-beauty-products-worth-all-the-hype/,
blog,/blog/curly-hair-what-not-to-do/,
blog,/blog/monthly-must-haves-for-march-7-brands-to-try-buy/,
blog,/blog/get-fun-funky-feet-with-fitflop-springsummer-2015/,
blog,/blog/take-on-cyber-monday-like-a-pro/,
blog,/blog/are-you-guilty-of-crimes-against-beauty-our-top-5-beauty-sins/,
blog,/blog/battle-your-breakouts-with-proactiv-3-step-clear-skin-system/,
blog,/blog/prepare-to-bare-your-diy-guide-to-beach-beauty/,
blog,/blog/problem-solved-combination-skin-weve-got-you-covered/,
blog,/blog/splurge-vs-steal-summer-beauty-buys/,
blog,/blog/top-10-signs-youre-a-beauty-addict/,
blog,/blog/newsflash-new-to-beautyfeaturesie/,
blog,/blog/5-essential-antiageing-ingredients/,
blog,/blog/beauty-sos-simple-fixes-for-annoying-problems/,
blog,/blog/vip-style-awards-2014-obsessed-or-hot-mess/,
blog,/blog/an-audience-with-international-fashion-stylist-columnist-irish-tv-presenter-courtney-smith/,
blog,/blog/free-delivery-and-free-gifts-this-easter/,
blog,/blog/new-to-beautyfeatures-clarins-moroccanoil-thalgo/,
blog,/blog/easter-beauty-buys-for-under-20/,
blog,/blog/celebrity-beauty-product-must-haves/,
blog,/blog/farewell-to-scars-stretchmarks-and-pigmentation-with-dermalogica-/,
blog,/blog/beauty-products-irish-stars-are-loving-right-now/,
blog,/blog/top-5-facial-masks-for-younger-looking-skin/,
blog,/blog/beauty-editors-pick-fitflop/,
blog,/blog/splurge-vs-steal-spring-beauty-buys/,
blog,/blog/monthly-beauty-must-haves-for-april-/,
blog,/blog/treat-yourself-this-mothers-day/,
blog,/blog/one-minute-wonders/,
blog,/blog/newsflash-what-we-love-right-now/,
blog,/blog/ultimate-makeover-splurge-or-steal/,
blog,/blog/the-beauty-products-that-changed-our-lives/,
blog,/blog/skincare-must-haves-for-spring/,
blog,/blog/lazy-hazy-days-of-summer/,
blog,/blog/popular-these-work-shoes-are-on-fire-/,
blog,/blog/splurge-vs-steal-the-christmas-edition/,
blog,/blog/the-abcs-of-vitamins-for-your-skin/,
blog,/blog/need-a-hair-makeover-introducing-bleach-london/,
blog,/blog/5-products-to-fade-dark-spots/,
blog,/blog/why-you-need-spf-everyday/,
blog,/blog/celebrity-beauty-secrets/,
blog,/blog/5-products-for-redness-relief/,
blog,/blog/5-products-to-treat-an-itchy-scalp/,
blog,/blog/what-is-multimasking/,
blog,/blog/olaplex-which-one-to-use/,
blog,/blog/can-blue-light-damage-your-skin/,
blog,/blog/the-women-behind-irelands-beauty-brands/,
blog,/blog/international-womens-day-meet-our-female-founders-3bbddb/,
blog,/blog/skincare-acids-what-you-need-to-know/,
blog,/blog/14-best-valentines-day-gifts-that-everyone-will-love/,
blog,/blog/what-is-cica/,
blog,/blog/retinol-benefits-where-to-start-what-is-retinol-and-how-do-i-use-it/,
blog,/blog/queen-of-skincare-haircare-and-ruler-of-agony-aunt/,
blog,/blog/skincare-steps-to-help-prevent-maskne/,
