id,parent_id,name,description,views,sort_order,page_title,meta_keywords,meta_description,layout_file,image_url,is_visible,search_keywords,default_product_sort,custom_url
177,170,Blond,"<p style=""text-align: left;""><span lang=""EN-US"">Whether you were born with blond hair or achieved your gorgeous locks through bleaching and toning sessions, you know your color needs care and protection to avoid dullness or the dreaded brassiness. Choosing a </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-blonde-life-brightening-shampoo-300ml/""><span>Shampoo for Blonde hair</span></a></span><span lang=""EN-US""> and matching it with a </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-blonde-life-brightening-conditioner-250ml/""><span>Conditioner for Blonde Hair</span></a></span><span lang=""EN-US""> should be a no-brainer. Here at AllHair.ie you can choose among many tone-enhancing and brass-neutralizing shampoos from some of the best brands on the market, to suit all shades of blonde - from platinum to warm: </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-thats-it-never-brass-shampoo-250ml/""><span>Alfaparf That&rsquo;s It Never Brass Shampoo</span></a></span><span lang=""EN-US"">, </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-blonde-life-brightening-shampoo-300ml/""><span>Joico Blonde Life Brightening Shampoo</span></a></span><span lang=""EN-US"">, </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/redken-colour-extend-blondage-shampoo-300ml/""><span>Redken Colour Extend Blondage Shampoo</span></a></span><span lang=""EN-US""> or </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/pureology-pure-platinum-shampoo-250ml/""><span>Pureology Pure Platinum Shampoo</span></a></span><span lang=""EN-US"">, all available with matching </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-blonde-life-brightening-conditioner-250ml/""><span>Conditioners</span></a></span><span lang=""EN-US"">. Or try </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-refreshing-essentials-light-tones/""><span>Moroccanoil Refreshing Essentials Light Tones</span></a></span><span lang=""EN-US"">, </span><span lang=""EN-GB"">with its subtle violet undertones to help balance brassiness and bring out the best light tones in your color. Finish with a </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-light-treatment-oil-125ml/""><span lang=""EN-GB"">hair treatment for blonde hair</span></a></span><span lang=""EN-GB""> to keep your hair soft and manageable: just a couple of drops of the nourishing but feather-light </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-light-treatment-oil-125ml/""><span lang=""EN-GB"">Moroccanoil Light Treatment Oil</span></a></span><span lang=""EN-GB""> (designed for fine and fair hair), will do the trick. And with </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-blonde-life-summer-kit-2019/""><span lang=""EN-GB"">Blonde Life Travel Miniatures</span></a></span><span lang=""EN-GB""> also available, you can be sure to look salon-fresh wherever you are! Order your blond hair essentials today, from AllHair.ie!</span></p>",0,1,Shop Shampoo & Conditioner Hair Products For Blond Hair,"[""""]","Dicover our range of shampoo, conditioners and haircare treatments specially designed to brighten blond hair. Order today and get next day delivery in Ireland",category.html,,1,,use_store_settings,"{""url"":""/blond/"",""is_customized"":false}"
178,170,Hair Loss or Thinning,,0,11,Shop by Hair Type Hair Loss or Thinning today at Allhair.ie,"[""""]",Shopping made easy by AllHair.ie Have you got  Hair Loss or Thinning Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/hair-loss-or-thinning/"",""is_customized"":false}"
179,170,All Hair Types,"<p style=""text-align: left;""><span lang=""EN-GB"">At AllHair.ie you can find all the latest haircare products (from </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-diamond-illuminating-shampoo-250ml/""><span lang=""EN-GB"">shampoos</span></a></span><span lang=""EN-GB""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-diamond-illuminating-conditioner-200ml/""><span lang=""EN-GB"">conditioners</span></a></span><span lang=""EN-GB""> to </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-diamond-illuminating-mask-200ml/""><span lang=""EN-GB"">masks</span></a></span><span lang=""EN-GB""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/actyva-bellessere-oil-125ml/""><span lang=""EN-GB"">treatments</span></a></span><span lang=""EN-GB"">) that are taking the beauty world by storm. Whether you are looking for a </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-scalp-purify-shampoo-250ml/""><span lang=""EN-GB"">shampoo for all hair types</span></a></span><span lang=""EN-GB"">, a </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-diamond-illuminating-conditioner-200ml/""><span lang=""EN-GB"">conditioner for all hair types</span></a></span><span lang=""EN-GB""> or a styling product that will work no matter the condition or style of your hair, you have come to the right place! Here at AllHair.ie you can find a wide range of products to suit all hair types: from the illuminating glow of </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/alfaparf-semi-di-lino-diamond-crystalli-liquidi-50ml/""><span lang=""EN-GB"">Alfaparf SDL Diamond Crystalli Liquidi</span></a></span><span lang=""EN-GB""> to the Argan-oil infused hold of the </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-dry-texture-spray-205ml/""><span lang=""EN-GB"">Moroccanoil Dry Texture Spray</span></a></span><span lang=""EN-GB""> and beyond. On this page we have curated a great range of haircare products from the world&rsquo;s top brands (including our latest crushes, </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/actyva-by-kemon/""><span lang=""EN-GB"">Actyva</span></a></span><span lang=""EN-GB""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/nak/""><span lang=""EN-GB"">NAK</span></a></span><span lang=""EN-GB"">!) that we are sure you will love. And because they are suitable for all hair types, you know you can order with confidence! Order online today, from AllHair.ie!</span></p>",0,0,Shop Our Range of Shampoo Hair Products For All Hair Types,"[""""]",Shop our range of shampoo and conditioners hair products suitable for all hair types. Order today and get next day delivery direct from our warehouse in Ireland,category.html,,1,,use_store_settings,"{""url"":""/all-hair-types/"",""is_customized"":false}"
180,170,Oily,,0,14,Shop by Hair Type Oily today at Allhair.ie. Fast Delivery,"[""""]",Shopping made easy by AllHair.ie Have you got  Oily Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/oily/"",""is_customized"":false}"
181,170,Curly,,0,4,Shop by Hair Type Curly today at Allhair.ie. Fast Delivery,"[""""]",Shopping made easy by AllHair.ie Have you got  Curly Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/curly/"",""is_customized"":false}"
182,170,Dry Shampoo,,0,7,Shop by Hair Type Dry Shampoo today at Allhair.ie. ,"[""""]",Shopping made easy by AllHair.ie Have you got  Dry Shampoo Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,,,use_store_settings,"{""url"":""/dry-shampoo/"",""is_customized"":false}"
183,170,Clarifying,,0,2,Shop by Hair Type Clarifying today at Allhair.ie. ,"[""""]",Shopping made easy by AllHair.ie Have you got  Clarifying Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/clarifying/"",""is_customized"":false}"
184,170,Coloured,"<p style=""text-align: left;""><span lang=""EN-US"">Here at AllHair.ie we know how much time, care and attention you invest in your hair colour every month. To ensure your favourite shade is as beautiful wash after wash, we have selected for you some of our favourite </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-k-pak-color-therapy-shampoo-300ml/""><span>shampoos for coloured hair</span></a></span><span lang=""EN-US"">, </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-k-pak-color-therapy-conditioner-300ml/""><span>conditioners for coloured hair</span></a></span><span lang=""EN-US""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/actyva-colore-brillante-mask-200ml/""><span>color-enhancing hair masks</span></a></span><span lang=""EN-US"">. Start with a specific pre-shampoo like </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-lustre-locklustre-lock-140ml-pre-shampoo/""><span>Joico Lustre LockLustre Lock Pre-Shampoo</span></a></span><span lang=""EN-US""> to </span><span lang=""EN-US"">seal each individual fibre to lock in moisture and colour whilst protecting from heat damage. Follow up your haircare routine with a shampoo and conditioner duo specifically designed to work together to protect hair color from fade: so many to choose from, including </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-k-pak-color-therapy-shampoo-300ml/""><span>Joico K-Pak Color Therapy Shampoo</span></a></span><span lang=""EN-US""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-k-pak-color-therapy-conditioner-300ml/""><span>Joico K-Pak Color Therapy Conditioner</span></a></span><span lang=""EN-US"">, </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/actyva-colore-brillante-shampoo-250ml/""><span>Actyva Colore Brillante Shampoo</span></a></span><span lang=""EN-US""> and </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/actyva-colore-brillante-cream-150ml/""><span>Actyva Colore Brillante Cream</span></a></span><span lang=""EN-US"">, or </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-color-endure-shampoo-for-long-lasting-color-300ml/""><span>Joico Color Endure Shampoo for Lasting Color</span></a></span><span lang=""EN-US""> with </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/joico-colour-endure-conditioner-for-long-lasting-colour-300ml/""><span>Joico Color Endure Conditioner for Lasting Color Conditioner</span></a></span><span lang=""EN-US"">. We also stock </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/olaplex-brand-page/""><span>Olaplex</span></a></span><span lang=""EN-US"">, to continue your salon treatment at home. Finish up with a luscious hair mask treatment weekly, like </span><span lang=""EN-US""><a href=""%%GLOBAL_ShopPathSSL%%/phyto-phytomillesime-mask-200ml/""><span>Phyto Phytomillesime Mask</span></a></span><span lang=""EN-US"">, to regularly nourish your hair and prevent any breakage or split ends. Tailor your haircare routine to the needs of your coloured hair, and start reaping the benefits: order today, from AllHair.ie!</span></p>",0,3,Shop Shampoo and Other Haircare Products for Coloured Hair,"[""""]",Discover our range of shampoo & haircare products designed to be used on coloured hair. Order today & get next day delivery direct from our warehouse in Ireland,category.html,,1,,use_store_settings,"{""url"":""/coloured/"",""is_customized"":false}"
185,170,Root Cover Up,,0,15,Shop by Hair Type Root Cover Up today at Allhair.ie,"[""""]",Shopping made easy by AllHair.ie Have you got  Root Cover Up Hair? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/root-cover-up/"",""is_customized"":false}"
186,170,Grey Hair,,0,10,Shop by Hair Type Grey Hair today at Allhair.ie. Irish owned,"[""""]",Shopping made easy by AllHair.ie Have you got  Grey Hair ? Check out our full range of products now. Avail of our next day delivery service.,category.html,,1,,use_store_settings,"{""url"":""/grey-hair/"",""is_customized"":false}"
187,142,Body Range,"<p><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil/""><span>Moroccanoil</span></a><span lang=""EN-US""> is known and loved for its fabulous hair products &ndash; from moisturizing and protective </span><a href=""%%GLOBAL_ShopPathSSL%%/Moroccanoil-shampoo-conditioner/""><span>Moroccanoil Shampoos &amp; Conditioners</span></a><span lang=""EN-US""> to deeply nourishing </span><a href=""%%GLOBAL_ShopPathSSL%%/Moroccanoil-treatments-masks/""><span>Moroccanoil Treatments &amp; Masks</span></a><span lang=""EN-US"">. But did you know that Moroccanoil also offers a body range? </span><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-body-pure-argan-oil-50ml/""><span lang=""EN-GB"">Moroccanoil Body Pure Argan Oil</span></a><span lang=""EN-GB""> is pure moisturizing goodness&hellip;bottled! </span><span lang=""EN-US"">Rich in Vitamin E, essential fatty acids and antioxidants yet non-greasy, Moroccanoil Pure Argan Oil can be used on your skin, nails or hair for</span><span lang=""EN-GB""> multiple conditioning and moisturising benefits. A little goes a long way, making this product a great buy.</span></p>
<p><span lang=""EN-GB"">For that summer holiday feeling, </span><a href=""%%GLOBAL_ShopPathSSL%%/moroccanoil-body-dry-body-oil-100ml/""><span>Moroccanoil Body Dry Body Oil</span></a><span lang=""EN-US""> is the luxurious dry body oil from the range that comes in a handy spray bottle. It<span> will infuse your skin with antioxidant-rich, naturally nourishing ingredients such as Argan, olive and avocado oils, leaving it soft and silky. The weightless formula of Moroccanoil Body Dry Body Oil will lock in moisture and soothe any dry areas, all with a </span>gorgeous fragrance that will instantly transport your mind and senses to an exotic holiday resort!</span></p>
<p><span lang=""EN-US"">Order your Moroccanoil body range products today from AllHair.ie: order before 2pm for next day delivery!</span></p>",0,3,Moroccan Oil Body Range : Invigorating Argan Oil Products,"[""""]",Moroccan oil body range is a range of body skincare products infused with argan oil. Order today and get next day delivery direct from our warehouse in Ireland,category.html,,1,,use_store_settings,"{""url"":""/body-range/"",""is_customized"":false}"
188,0,Gifts & Travel,,0,13,,"[""""]",,category.html,,,,use_store_settings,"{""url"":""/gifts-travel/"",""is_customized"":false}"
189,188,Gift,,0,0,,"[""""]",,category.html,,,,use_store_settings,"{""url"":""/gift-1/"",""is_customized"":false}"
190,0,DUMMY,,0,11,,"[""""]",,category.html,,,,use_store_settings,"{""url"":""/dummy/"",""is_customized"":false}"
191,129,NAK,,0,0,NAK Hair : Thickening Shampoo Products Online,"[""""]",Nak professional hair products are designed to thicken the hair. Order your Nak products today and get next day delivery direct from Ireland,category.html,,,thickening,use_store_settings,"{""url"":""/nak-1/"",""is_customized"":false}"
192,170,Vegan,,0,17,Vegan Hair Products : Buy Vegan Shampoo Products Online,"[""""]",Discover our range of cruelty free vegan hair products. Order your favourite vegan shampoo products online today and at get next day delivery in Ireland,category.html,,1,vegan,use_store_settings,"{""url"":""/vegan/"",""is_customized"":false}"
193,0,Special Offers,,0,14,Christmas Shop for Shampoo & Conditioner Gift Sets,"[""""]","Shop our fantastic range of Christmas Gift Set from leading brands such as Alfaparf, Joico and Moroccanoil. Buy now",category.html,,1,,use_store_settings,"{""url"":""/christmas/"",""is_customized"":false}"
194,212,Color Wow,,0,9,Color Wow Expert Hair Products Online Ireland,"[""""]",Shop Color Wow Products on Allhair.ie. We are Official Color Wow Ireland Stockist in Ireland. Enjoy Next Day Delivery From Our Irish based Warehouse,category.html,,1,,use_store_settings,"{""url"":""/color-wow-1/"",""is_customized"":false}"
195,194,All Other,,0,4,Color Wow Expert Hair Products Online Ireland,"[""""]",Shop Color Wow's expert range of professional haircare and styling products online in Ireland and get superfast delivery,category.html,,1,,use_store_settings,"{""url"":""/all-other-1/"",""is_customized"":false}"
196,194,Bundles,,0,2,"Color Wow Bundles : Shampoo, Conditioners, Treatments & Styling","[""""]","Color Wow Shampoo, Conditioners, Treatments & Styling all in one bundle. Order at Allhair and enjoy next day delivery",category.html,,1,,use_store_settings,"{""url"":""/bundles/"",""is_customized"":false}"
197,194,Styling,,0,1,Color Wow Styling : Dream Coats & Dream Filters for Professional Styles,"[""""]",Shop the Color Wow range of styling products which includes the color wow dream filter and the color wow dream coat and enjoy expertly styled hair from home.,category.html,,1,,use_store_settings,"{""url"":""/color-wow-styling/"",""is_customized"":true}"
198,194,Root Cover Up,,0,0,Color Wow Root Coverup : Easy Root Touch Ups at AllHair,"[""""]","Effortlessly touch up your roots and maintain that perfectly coloured hair with Color Wow's range Root Coverups  in various different colours including brown, blonde and redhead",category.html,,1,,use_store_settings,"{""url"":""/root-cover-up-1/"",""is_customized"":false}"
199,194,Gift Sets,,0,3,Color Wow Gift Sets Online Ireland,"[""""]",Shop Color Wow gift sets online Ireland. Perfect gifts for that person who loves salon styled hair and professional hair products. Order online and get next day delivery.,category.html,,1,,use_store_settings,"{""url"":""/gift-sets/"",""is_customized"":false}"
201,212,Eleven,,0,7,Eleven Austriallia Hair Care Brand,"[""""]",Shop the full range from Eleven Haircare and enjoy our next day tracked delivery service anywhere in Ireland,category.html,,1,,use_store_settings,"{""url"":""/eleven/"",""is_customized"":false}"
202,201,Favourites,,0,2,Eleven Australia Favourites Range,"[""""]",Shop the Eleven Australia Favourites Range now and enjoy next day delivery throughout Ireland. Deliveries sent from our warehouse in Bray,category.html,,1,,use_store_settings,"{""url"":""/favourites/"",""is_customized"":false}"
203,201,Styling,,0,1,Eleven Australia Styling Range,"[""""]",Buy from the Eleven Australia Styling Range now and enjoy next day delivery throughout Ireland from our warehouse in Bray,category.html,,1,,use_store_settings,"{""url"":""/styling-1/"",""is_customized"":false}"
204,201,I Want Body,,0,0,Eleven Australia I Want Body Range,"[""""]",Shop the Eleven Australia I Want Body Range and enjoy next day delivery throughout Ireland - Based in Wicklow we use AnPost,category.html,,1,,use_store_settings,"{""url"":""/i-want-body/"",""is_customized"":false}"
205,0,DISABLE,,0,10,,"[""""]",,category.html,,,,use_store_settings,"{""url"":""/disable/"",""is_customized"":false}"
206,159,Mens Range,,0,5,Alfaparf Mens Range : Professional Haircare for Men,"[""""]","Shop Alaparf's men's range which includes hair and beard balms, styling pastes and masculine shampoos and conditioners. Order now and get net day delivery",category.html,,1,,use_store_settings,"{""url"":""/mens-range/"",""is_customized"":false}"
207,170,Anti Dandruff & Scalp Care,,0,12,Shampoo For Dandruff : Shop Dry Scalp Treatment Products,"["" dry scalp treatment"","" shampoo for dandruff""]",Discover our expertly formulated scalp treatments and shampoos that provide relief for hair and dandruff concerns from top brands. Next day delivery in Ireland,category.html,,1,"anti dandruff shampoo, dry scalp treatment, shampoo for dandruff",use_store_settings,"{""url"":""/anti-dandruff-scalp-care/"",""is_customized"":false}"
208,193,Wow Offers,,0,0,Wow Offers at AllHair | Massive Discounts on Luxury Haircare at AllHair,"[""""]","Discover our range of Wow Offers at AllHair and enjoy massive savings on all your favourite luxury haircare brands, including Alfaparf, Moroccanoil, Joico and more!",category.html,,,,use_store_settings,"{""url"":""/wow-offers/"",""is_customized"":false}"
209,193,Summer Sale,,0,0,Summer Sale at AllHair.ie : Massive Discounts on Your Favourite Luxury Haircare Brands,"[""""]","Discover our excellent range of luxury haircare on sale this summer. We are cheapest in europe for colorwow and have amazing offers on all your favourite brands like Alfaparf, Moroccanoil, Joico and more.",category.html,,1,,use_store_settings,"{""url"":""/summer-sale/"",""is_customized"":false}"
210,193,Christmas Sale,,0,0,Christmas Sale : Haircare Gift Set from Top Haircare Brands,"[""""]","Shop Christmas Gift Sets for Haircare, from brands such as ALfaparf, Joico, Olaplex and more. Order online for next day delivery.",category.html,,,,use_store_settings,"{""url"":""/christmas-sale/"",""is_customized"":false}"
211,159,Alfaparf Milano Gift Sets,<p>Shop now and discover the amazing gift sets from Alfaparf Milano. Deliveed from Bray in Ireland all around Ireland next day</p>,0,0,Alfaparf Milano Gift Sets,"[""""]",Shop the full range of Alfaparf Milano Gift Sets today for amazing offers and best prices around. AllHair.ie is based in Bray and delivers all around Ireland,category.html,,1,,use_store_settings,"{""url"":""/alfaparf-milano-gift-sets/"",""is_customized"":false}"
212,0,Brands,,0,0,Top Professional Salon Haircare Brands : Shop AllHair.ie,"[""""]",AllHair.ie is Ireland's online hiarcare destination for all your favourite professional salon haircare brands. Order today and get next day delivery in Ireland,category.html,,1,,use_store_settings,"{""url"":""/top_brands/"",""is_customized"":true}"
213,0,GWP,,0,9,,"[""""]",,category.html,,,,use_store_settings,"{""url"":""/gwp/"",""is_customized"":false}"
214,212,Redken,,0,5,,"[""""]",,category.html,,1,,use_store_settings,"{""url"":""/redken-1/"",""is_customized"":false}"
215,212,Kerastase,,0,4,,"[""""]",,category.html,,1,,use_store_settings,"{""url"":""/kerastase-1/"",""is_customized"":false}"
216,212,NAK,,0,11,,"[""""]",,category.html,,1,,use_store_settings,"{""url"":""/nak-2/"",""is_customized"":false}"
