type,url,sku
product,https://www.beautyskincare.ie/dermalogica-ultimate-masques-kit/,GWP8
product,https://www.beautyskincare.ie/dermalogica-dynamic-skin-recovery-spf50-50ml/,111006
product,https://www.beautyskincare.ie/skin-smoothing-cream-100ml-free-gifts-worth-52/,6990
product,https://www.beautyskincare.ie/active-moist-100ml-free-gifts-worth-52/,6991
product,https://www.beautyskincare.ie/daily-microfoliant-75g-free-gifts-worth-52/,6992
product,https://www.beautyskincare.ie/intensive-moisture-balance-100ml-free-gifts-worth-52/,6993
product,https://www.beautyskincare.ie/dermalogica-overnight-retinol-repair-7ml-trial-size/,7200
product,https://www.beautyskincare.ie/dermalogica-digital-detox/,GWP9
product,https://www.beautyskincare.ie/multi-active-toner-30ml/,6815
product,https://www.beautyskincare.ie/dermalogica-intensive-moisture-cleanser-150ml/,7215
product,https://www.beautyskincare.ie/dermalogica-intensive-moisture-cleanser-295ml/,7216
product,https://www.beautyskincare.ie/dermalogica-prisma-protect-spf30-50ml/,7453
product,https://www.beautyskincare.ie/dermalogica-prisma-protect-spf30-travel-size-12ml/,7454
product,https://www.beautyskincare.ie/dermalogica-hydrating-heros-gwp/,GWP10
product,https://www.beautyskincare.ie/dermalogica-hydrating-esstentials-gwp/,GWP11
product,https://www.beautyskincare.ie/dermalogica-redness-relief-essence-150ml/,7530
product,https://www.beautyskincare.ie/dermalogica-favourites-gwp/,GWP12
product,https://www.beautyskincare.ie/dermalogica-age-bright-clearing-serum-30ml/,7601
product,https://www.beautyskincare.ie/dermalogica-age-bright-spot-fader-15ml/,7602
product,https://www.beautyskincare.ie/dermalogica-clear-start-clearing-defense-spf30-59ml/,7603
product,https://www.beautyskincare.ie/dermalogica-meet-dermalogica-amenity-gwp/,GWP13
product,https://www.beautyskincare.ie/ultra-calming-trio-set/,GWP14
product,https://www.beautyskincare.ie/dermalogica-age-smart-phyto-nature-firming-serum-40ml/,7725
product,https://www.beautyskincare.ie/radiant-skin-gwp/,GWP15
product,https://www.beautyskincare.ie/bio-surface-peel-gwp/,GWP16
product,https://www.beautyskincare.ie/hydrate-and-glow-gwp/,GWP17
product,https://www.beautyskincare.ie/dermalogica-biolumin-c-serum-59ml/,7796
product,https://www.beautyskincare.ie/dermalogica-precleanse-30ml/,7797
product,https://www.beautyskincare.ie/dermalogica-skin-resurfacing-cleanser-30ml/,7798
product,https://www.beautyskincare.ie/dermalogica-multi-active-toner-50ml/,7799
product,https://www.beautyskincare.ie/dermalogica-redness-relief-essence-50ml/,7800
product,https://www.beautyskincare.ie/dermalogica-antioxidant-hydramist-30ml/,7801
product,https://www.beautyskincare.ie/dermalogica-daily-microfoliant-13g/,7802
product,https://www.beautyskincare.ie/dermalogica-daily-superfoliant-13g/,7803
product,https://www.beautyskincare.ie/dermalogica-skin-smoothing-cream-15ml/,7804
product,https://www.beautyskincare.ie/dermalogica-intensive-moisture-balance-15ml/,7805
product,https://www.beautyskincare.ie/dermalogica-dynamic-skin-recovery-spf50-12ml/,7806
product,https://www.beautyskincare.ie/dermalogica-be-bright-ornament/,7824
product,https://www.beautyskincare.ie/dermalogica-be-radiant-set/,7825
product,https://www.beautyskincare.ie/dermalogica-the-ultimate-cleanse-glow-set/,7826
product,https://www.beautyskincare.ie/dermalogica-conditioning-body-wash-295ml/,7829
product,https://www.beautyskincare.ie/dermalogica-body-hydrating-cream-295ml/,7830
product,https://www.beautyskincare.ie/dermalogica-phyto-replenish-body-oil-125ml/,7831
product,https://www.beautyskincare.ie/dermalogica-thermafoliant-body-scrub-177ml/,7832
product,https://www.beautyskincare.ie/hydration-kit/,GWP18
product,https://www.beautyskincare.ie/replenish-and-nourish-gwp/,GWP19
product,https://www.beautyskincare.ie/dermalogica-biolumin-c-eye-serum-15ml/,7998
product,https://www.beautyskincare.ie/dermalogica-intensive-moisture-trio/,GWP31
product,https://www.beautyskincare.ie/dermalogica-clear-and-brighten-kit/,8068
product,https://www.beautyskincare.ie/dermalogica-invisible-physical-defense-spf30/,8069
product,https://www.beautyskincare.ie/dermalogica-self-care-gwp/,GWP21
product,https://www.beautyskincare.ie/dermalogica-active-clay-cleanser-150ml/,8281
product,https://www.beautyskincare.ie/dermalogica-retinol-clearing-oil-30ml/,8282
product,https://www.beautyskincare.ie/dermalogica-dry-and-dull-gwp/,GWP22
product,https://www.beautyskincare.ie/dermalogica-clear-start-flashfoliant-100ml/,8619
product,https://www.beautyskincare.ie/dermalogica-uneven-skintone-gwp/,GWP23
product,https://www.beautyskincare.ie/dermalogica-hydro-masque-exfoliant-50ml/,8755
product,https://www.beautyskincare.ie/dermalogica-your-brightest-glow-yet/,8860
product,https://www.beautyskincare.ie/dermalogica-your-super-rich-reveal/,8858
product,https://www.beautyskincare.ie/dermalogica-your-best-cleanse-glow/,8859
product,https://www.beautyskincare.ie/dermalogica-clear-start-bye-blackheads-gift-set/,8872
product,https://www.beautyskincare.ie/dermalogica-clean-glow-to-go/,8857
product,https://www.beautyskincare.ie/dermalogica-heroes-gift-set/,GWP26
product,https://www.beautyskincare.ie/dermalogica-skin-fit-essentials-gwp/,GWP29
product,https://www.beautyskincare.ie/dermalogica-rapid-glow-gwp/,GWP30
product,https://www.beautyskincare.ie/dermalogica-brightening-vitamin-c-duo/,9094
product,https://www.beautyskincare.ie/dermalogica-neck-fit-contour-serum-50ml/,9193
product,https://www.beautyskincare.ie/dermalogica-multivitamin-power-recovery-masque-75ml-limited-edition-box/,9306
product,https://www.beautyskincare.ie/dermalogica-powerbright-dark-spot-serum-30ml/,9454
product,https://www.beautyskincare.ie/dermalogica-the-ultimate-sponge-cloth/,9008
product,https://www.beautyskincare.ie/dermalogica-take-control-of-skin-aging-gift-set/,9009
product,https://www.beautyskincare.ie/dermalogica-double-cleansing-companion-headbands/,9033
product,https://www.beautyskincare.ie/dermalogica-ultracalming-calm-water-gel-10ml/,9073
product,https://www.beautyskincare.ie/dermalogica-clear-start-cooling-aqua-jelly-59ml/,9310
product,https://www.beautyskincare.ie/dermalogica-clear-start-micro-pore-mist-118ml/,9309
product,https://www.beautyskincare.ie/dermalogica-clear-start-facial-cotton-rounds-2-pack/,9537
product,https://www.beautyskincare.ie/dermalogica-pollution-protection-gwp/,GWP32
product,https://www.beautyskincare.ie/dermalogica-clear-skin-confidence-kit/,9891
product,https://www.beautyskincare.ie/dermalogica-smooth-skin-confidence-kit/,9892
product,https://www.beautyskincare.ie/dermalogica-calm-skin-confidence-kit/,9893
product,https://www.beautyskincare.ie/dermalogica-melting-moisture-masque-50ml/,9716
product,https://www.beautyskincare.ie/dermalogica-smart-response-serum-30ml/,10121
product,https://www.beautyskincare.ie/dermalogica-normal-dry-skin-bundle/,10305
product,https://www.beautyskincare.ie/dermalogica-dry-very-dry-skin-bundle/,10306
product,https://www.beautyskincare.ie/dermalogica-oily-skin-bundle/,10307
product,https://www.beautyskincare.ie/dermalogica-age-smart-bundle/,10308
product,https://www.beautyskincare.ie/dermalogica-ultra-calming-bundle/,10309
product,https://www.beautyskincare.ie/dermalogica-clear-start-bundle/,10310
product,https://www.beautyskincare.ie/dermalogica-spf-bundle/,10311
product,https://www.beautyskincare.ie/dermalogica-hydrating-essentials-gwp/,GWP33
product,https://www.beautyskincare.ie/dermalogica-clear-start-breakout-clearing-foaming-wash-295ml/,10280
product,https://www.beautyskincare.ie/dermalogica-ultracalming-mist-177ml/,10281
product,https://www.beautyskincare.ie/dermalogica-daily-microfoliant-refill-pouch-74g/,10282
product,https://www.beautyskincare.ie/dermalogica-discover-healthy-skin-kit/,10283
product,https://www.beautyskincare.ie/dermalogica-clear-brighten-skin-kit/,10284
product,https://www.beautyskincare.ie/free-voucher-for-30-minute-skin-health-treatment-1/,GWP34
product,https://www.beautyskincare.ie/dermalogica-biolumin-c-gel-moisturiser-50ml/,10378
product,https://www.beautyskincare.ie/dermalogica-daily-glycolic-cleanser-150ml/,10379
product,https://www.beautyskincare.ie/dermalogica-daily-glycolic-cleanser-295ml/,10380
product,https://www.beautyskincare.ie/dermalogica-dynamic-skin-recovery-100ml-limited-edition-super-size/,10549
product,https://www.beautyskincare.ie/dermalogica-our-hydration-heroes-gift-set/,10605
product,https://www.beautyskincare.ie/dermalogica-our-deeply-nourishing-duo-gift-set/,10606
product,https://www.beautyskincare.ie/dermalogica-our-best-cleanse-glow-gift-set-2021/,10607
product,https://www.beautyskincare.ie/dermalogica-multivitamin-essentials-kit/,GWP35
product,https://www.beautyskincare.ie/dermalogica-multi-masque-kit-gwp/,10643
product,https://www.beautyskincare.ie/dermalogica-awaken-peptide-eye-gel-15ml/,11030
