product_id,videos,name,sku,url
3274,1,Revolution Ultra Blush Palette - Sugar and Spice,7423,https://www.beautyfeatures.ie/revolution-ultra-blush-palette-sugar-and-spice/
3275,0,Revolution Ultra Blush Palette Golden Sugar,7424,https://www.beautyfeatures.ie/revolution-ultra-blush-palette-golden-sugar/
3276,0,Revolution Ultra Blush Palette Hot Spice,7425,https://www.beautyfeatures.ie/revolution-ultra-blush-palette-hot-spice/
3280,0,Revolution Ultra Cover and Conceal Palette,,https://www.beautyfeatures.ie/revolution-ultra-cover-and-conceal-palette/
3282,0,Revolution Ultra Eye Contour - Light and Shade,7432,https://www.beautyfeatures.ie/revolution-ultra-eye-contour-light-and-shade/
3283,0,Revolution Ultra Eyeshadow Palette Flawless 4,7433,https://www.beautyfeatures.ie/revolution-ultra-eyeshadow-palette-flawless-4/
3284,0,Revolution Ultra Face Base Primer,7434,https://www.beautyfeatures.ie/revolution-ultra-face-base-primer/
3286,0,Revolution Ultra Sculpt & Contour Kit - Ultra Fair C01,7436,https://www.beautyfeatures.ie/revolution-ultra-sculpt-contour-kit-ultra-fair-c01/
3287,0,Revolution Ultra Sculpt & Contour Kit - Ultra Light/Medium C04,7437,https://www.beautyfeatures.ie/revolution-ultra-sculpt-contour-kit-ultra-light-medium-c04/
3288,0,Revolution Vivid Baked Highlighter,,https://www.beautyfeatures.ie/revolution-vivid-baked-highlighter/
3289,0,RevolutionÂ Brow Pomade Graphite,7441,https://www.beautyfeatures.ie/revolution-brow-pomade-graphite/
3290,0,RevolutionÂ HD Amplified 35 Palette - Smoulder,7442,https://www.beautyfeatures.ie/revolution-hd-amplified-35-palette-smoulder/
3291,1,RevolutionÂ Soph Eyeshadow Palette,7443,https://www.beautyfeatures.ie/revolution-soph-eyeshadow-palette/
3292,0,Decleor Aromessence Neroli Amara Oil Serum Collection,7366,https://www.beautyfeatures.ie/decleor-aromessence-neroli-amara-oil-serum-collection/
3293,0,FitFlop Lottie Padded - Gold (size 4/5/7/8 in stock),,https://www.beautyfeatures.ie/fitflop-lottie-padded-gold-size-4-5-7-8-in-stock/
3295,0,Decleor Hydra Floral Ever Fresh 50ml Gift Set (2 free products),7463,https://www.beautyfeatures.ie/decleor-hydra-floral-ever-fresh-50ml-gift-set-2-free-products/
3296,0,Decleor Prolagene Day Cream 50ml Gift Set (2 free products),7464,https://www.beautyfeatures.ie/decleor-prolagene-day-cream-50ml-gift-set-2-free-products/
3297,0,Decleor Harmonie Calm 2 in 1 Day Cream & Mask 50ml Gift Set (2 free products),7465,https://www.beautyfeatures.ie/decleor-harmonie-calm-2-in-1-day-cream-mask-50ml-gift-set-2-free-products/
3298,0,Actyva Disciplina Curly Cream 150ml,7455,https://www.beautyfeatures.ie/actyva-disciplina-curly-cream-150ml/
3299,0,Actyva Disciplina Mask 200ml,7456,https://www.beautyfeatures.ie/actyva-disciplina-mask-200ml/
3300,0,Actyva Disciplina Shampoo 250ml,7457,https://www.beautyfeatures.ie/actyva-disciplina-shampoo-250ml/
3301,0,Actyva Disciplina Relax Fluid 150ml,7458,https://www.beautyfeatures.ie/actyva-disciplina-relax-fluid-150ml/
3302,0,Color Wow Speed Blow Dry 150ml,7489,https://www.beautyfeatures.ie/color-wow-speed-blow-dry-150ml/
3305,0,Color Wow Kale Tonic 200ml,7492,https://www.beautyfeatures.ie/color-wow-kale-tonic-200ml/
3306,0,Color Wow Style On Steroids 262ml,7656,https://www.beautyfeatures.ie/color-wow-style-on-steroids-262ml/
3307,0,Color Wow Dream Coat Supernatural Spray 200ml,7494,https://www.beautyfeatures.ie/color-wow-dream-coat-supernatural-spray-200ml/
3308,0,Color Wow Dream Coat Curly 200ml,7495,https://www.beautyfeatures.ie/color-wow-dream-coat-curly-200ml/
3312,0,Seoulista Beauty Super Hydration - 3 Pack,7499,https://www.beautyfeatures.ie/seoulista-beauty-super-hydration-3-pack/
3313,0,Seoulista Beauty Brightening Multi Pack 3's,7500,https://www.beautyfeatures.ie/seoulista-beauty-brightening-multi-pack-3s/
3314,0,Seoulista Beauty Rosy Toes - 3 Pack,7501,https://www.beautyfeatures.ie/seoulista-beauty-rosy-toes-3-pack/
3315,0,Decleor Hydrate & Protect Gift Pack (Save 50%),9079,https://www.beautyfeatures.ie/decleor-hydrate-protect-gift-pack-save-50/
3316,0,Decleor Aromessence Neroli Amara Hydrating Night Balm 50ml,100705a,https://www.beautyfeatures.ie/decleor-aromessence-neroli-amara-hydrating-night-balm-50ml/
3317,0,Joico Defy Damage Protective Shampoo 50ml,7504,https://www.beautyfeatures.ie/joico-defy-damage-protective-shampoo-50ml/
3318,0,Joico Defy Damage Protective Conditioner 50ml,7505,https://www.beautyfeatures.ie/joico-defy-damage-protective-conditioner-50ml/
3319,0,Joico Defy Damage Protective Masque 50ml,7506,https://www.beautyfeatures.ie/joico-defy-damage-protective-masque-50ml/
3320,0,Joico Defy Damage Protective Shield 50ml,7507,https://www.beautyfeatures.ie/joico-defy-damage-protective-shield-50ml/
3321,0,Joico Defy Damage Protective Shampoo 300ml,7508,https://www.beautyfeatures.ie/joico-defy-damage-protective-shampoo-300ml/
3322,0,Joico Defy Damage Protective Conditioner 250ml,7509,https://www.beautyfeatures.ie/joico-defy-damage-protective-conditioner-250ml/
3323,0,Joico Defy Damage Protective Masque 150ml,7510,https://www.beautyfeatures.ie/joico-defy-damage-protective-masque-150ml/
3324,0,Joico Defy Damage Protective Shield 100ml,7511,https://www.beautyfeatures.ie/joico-defy-damage-protective-shield-100ml/
3326,1,Moroccanoil Refreshing Essentials Dark Tones,7539,https://www.beautyfeatures.ie/moroccanoil-refreshing-essentials-dark-tones/
3328,0,Beauty Blender ORIGINAL beautyblender - Pink,7513,https://www.beautyfeatures.ie/beauty-blender-original-beautyblender-pink/
3329,0,Beauty Blender Beauty Blender pro - Black,7514,https://www.beautyfeatures.ie/beauty-blender-beauty-blender-pro-black/
3330,0,Beauty Blender 1 oz.Solid Blender Cleanser,7515,https://www.beautyfeatures.ie/beauty-blender-1-oz-solid-blender-cleanser/
3331,0,Beauty Blender ORIGINAL Pink + Mini Solid Cleanser,7516,https://www.beautyfeatures.ie/beauty-blender-original-pink-mini-solid-cleanser/
3332,0,Beauty Blender Blender Defender,7517,https://www.beautyfeatures.ie/beauty-blender-blender-defender/
3337,0,Mio Future Proof Active Body Butter,7522,https://www.beautyfeatures.ie/mio-future-proof-active-body-butter/
3344,0,The Ordinary 100% Organic Cold-Pressed Borage Seed Oil - 30ml,7531,https://www.beautyfeatures.ie/the-ordinary-100-organic-cold-pressed-borage-seed-oil-30ml/
3345,0,The Ordinary 100% Organic Virgin Chia Seed Oil - 30ml,7532,https://www.beautyfeatures.ie/the-ordinary-100-organic-virgin-chia-seed-oil-30ml/
3346,0,The Ordinary 100% Organic Virgin Sea-Buckthorn Fruit Oil - 30ml,7533,https://www.beautyfeatures.ie/the-ordinary-100-organic-virgin-sea-buckthorn-fruit-oil-30ml/
3347,0,The Ordinary 100% Plant-Derived Hemi-Squalane - 30ml,7534,https://www.beautyfeatures.ie/the-ordinary-100-plant-derived-hemi-squalane-30ml/
3348,0,The Ordinary Amino Acids + B5 - 30ml,7535,https://www.beautyfeatures.ie/the-ordinary-amino-acids-b5-30ml/
3349,0,The Ordinary Mineral UV Filters SPF 30 with Antioxidants - 50ml,7536,https://www.beautyfeatures.ie/the-ordinary-mineral-uv-filters-spf-30-with-antioxidants-50ml/
3350,0,The Ordinary Multi-Peptide Serum for Hair Density - 60ml,7537,https://www.beautyfeatures.ie/the-ordinary-multi-peptide-serum-for-hair-density-60ml/
3351,0,The Ordinary Squalane Cleanser 50ml,7538,https://www.beautyfeatures.ie/the-ordinary-squalane-cleanser-50ml/
3353,0,Alfaparf Style Stories Texturizing Summer Kit,7542,https://www.beautyfeatures.ie/alfaparf-style-stories-texturizing-summer-kit/
3354,0,Joico Blonde Life Summer Kit 2019,7543,https://www.beautyfeatures.ie/joico-blonde-life-summer-kit-2019/
3356,0,Decleor Aromessence Mandarine Verte 15ml,7547,https://www.beautyfeatures.ie/decleor-aromessence-mandarine-verte-15ml/
3357,0,Decleor Night Balm Green Mandarin 15ml,7548,https://www.beautyfeatures.ie/decleor-night-balm-green-mandarin-15ml/
3358,0,Decleor Sun-Kissed Cream Green Mandarin 50ml,7549,https://www.beautyfeatures.ie/decleor-sun-kissed-cream-green-mandarin-50ml/
3359,0,Decleor Eye Cream Jasmine 15ml,7550,https://www.beautyfeatures.ie/decleor-eye-cream-jasmine-15ml/
3361,0,Fitflop Rally Leather Sneaker Pewter/Black (size 4/5 in stock),,https://www.beautyfeatures.ie/fitflop-rally-leather-sneaker-pewter-black/
3362,0,FitFlop Freya Suede Sneaker Midnight Navy,,https://www.beautyfeatures.ie/fitflop-freya-suede-sneaker-midnight-navy/
3363,0,Celebrity Slim Trial Shaker Pack,7575,https://www.beautyfeatures.ie/celebrity-slim-trial-shaker-pack/
3364,0,Celebrity Slim Active Chocolate Caramel Crunch Meal Bar - 12 Pack,7576,https://www.beautyfeatures.ie/celebrity-slim-active-chocolate-caramel-crunch-meal-bar-12-pack/
3365,0,Celebrity Slim Active 5 Day Kick Start Plan,7577,https://www.beautyfeatures.ie/celebrity-slim-active-5-day-kick-start-plan/
3367,0,Celebrity Slim Vegan / Dairy / Gluten Free Chocolate Shake 560g,7579,https://www.beautyfeatures.ie/celebrity-slim-vegan-dairy-gluten-free-chocolate-shake-560g/
3368,0,Celebrity Slim Vegan / Dairy / Gluten Free Strawberry 560g,7580,https://www.beautyfeatures.ie/celebrity-slim-vegan-dairy-gluten-free-strawberry-560g/
3369,0,Celebrity Slim 7 Day Choc Mint (14 x sachets),7581,https://www.beautyfeatures.ie/celebrity-slim-7-day-choc-mint-14-x-sachets/
3370,0,Celebrity Slim Banana Shake Handy Pack (7 x Sachets),7582,https://www.beautyfeatures.ie/celebrity-slim-banana-shake-handy-pack-7-x-sachets/
3371,0,Baby Foot Moisturising Foot Mask,7584,https://www.beautyfeatures.ie/baby-foot-moisturising-foot-mask/
3372,0,Filorga Time Filler Discovery Size 30ml,7585,https://www.beautyfeatures.ie/filorga-time-filler-discovery-size-30ml/
3373,0,Moroccanoil - Luminous Hairspray Strong Hold 330ml,7586,https://www.beautyfeatures.ie/moroccanoil-luminous-hairspray-strong-hold-330ml/
3374,0,Decleor 3in1 Hydra-Radiance Smoothing & Cleansing Mousse 50ml,7590,https://www.beautyfeatures.ie/decleor-3in1-hydra-radiance-smoothing-cleansing-mousse-50ml/
3375,0,Decleor Aurabsolu Intense Glow Awakening Cream 15ml,7591,https://www.beautyfeatures.ie/decleor-aurabsolu-intense-glow-awakening-cream-15ml/
3376,0,Decleor BB Cream 24hr Hydration Medium SPF15 15ml,7592,https://www.beautyfeatures.ie/decleor-bb-cream-24hr-hydration-medium-spf15-15ml/
3377,0,Alfaparf Diamond Luxury Travel Set (Limited Edition),7605,https://www.beautyfeatures.ie/alfaparf-diamond-luxury-travel-set-limited-edition/
3379,0,Alfaparf Reconstruction Luxury Travel Set (Limited Edition),7607,https://www.beautyfeatures.ie/alfaparf-reconstruction-luxury-travel-set-limited-edition/
3380,0,Redken Colour Extend Blondage Shampoo 300ml,7608,https://www.beautyfeatures.ie/redken-colour-extend-blondage-shampoo-300ml/
3381,0,Redken Color Extend Blondage Conditioner 300ml,7609,https://www.beautyfeatures.ie/redken-color-extend-blondage-conditioner-300ml/
3382,0,Redken Nature + Science Colour Extend Shampoo 300ml,7610,https://www.beautyfeatures.ie/redken-nature-science-colour-extend-shampoo-300ml/
3383,0,Redken Nature + Science Colour Extend Conditioner 250ml,7611,https://www.beautyfeatures.ie/redken-nature-science-colour-extend-conditioner-250ml/
3384,0,Redken Nature + Science All Soft Shampoo 300ml,7612,https://www.beautyfeatures.ie/redken-nature-science-all-soft-shampoo-300ml/
3385,0,Redken Nature + Science All Soft Conditioner 250ml,7613,https://www.beautyfeatures.ie/redken-nature-science-all-soft-conditioner-250ml/
3386,0,Redken Nature + Science Extreme Shampoo 300ml,7614,https://www.beautyfeatures.ie/redken-nature-science-extreme-shampoo-300ml/
3387,0,Redken Nature + Science Extreme Conditioner 250ml,7615,https://www.beautyfeatures.ie/redken-nature-science-extreme-conditioner-250ml/
3388,0,NAK Energise Thickening Shampoo 250ml,7616,https://www.beautyfeatures.ie/nak-energise-thickening-shampoo-250ml/
3389,0,NAK Energise Thickening Conditioner 250ml,7617,https://www.beautyfeatures.ie/nak-energise-thickening-conditioner-250ml/
3390,0,NAK Revitalise Thickening Shampoo 250ml,7618,https://www.beautyfeatures.ie/nak-revitalise-thickening-shampoo-250ml/
3391,0,NAK Revitalise Thickening Conditioner 250ml,7619,https://www.beautyfeatures.ie/nak-revitalise-thickening-conditioner-250ml/
3392,0,NAK Moisture Rich Softening Shampoo 250ml,7620,https://www.beautyfeatures.ie/nak-moisture-rich-softening-shampoo-250ml/
3393,0,NAK Moisture Rich Softening Conditioner 250ml,7621,https://www.beautyfeatures.ie/nak-moisture-rich-softening-conditioner-250ml/
3394,0,NAK Mineral Defence Leave-in Treatment 100ml,7622,https://www.beautyfeatures.ie/nak-mineral-defence-leave-in-treatment-100ml/
3395,0,NAK Follicle Energiser Leave-in Treatment 50ml,7623,https://www.beautyfeatures.ie/nak-follicle-energiser-leave-in-treatment-50ml/
3396,0,NAK Scalp to Hair Thermal Protector 250ml,7624,https://www.beautyfeatures.ie/nak-scalp-to-hair-thermal-protector-250ml/
3397,0,The INKEY-List - Polyglutamic Acid 30ml,7630,https://www.beautyfeatures.ie/the-inkey-list-polyglutamic-acid-30ml/
3398,0,The INKEY-List - Heptapeptide 30ml,7631,https://www.beautyfeatures.ie/the-inkey-list-heptapeptide-30ml/
3399,0,The INKEY-List - Multibiotic 30ml,7632,https://www.beautyfeatures.ie/the-inkey-list-multibiotic-30ml/
3400,0,The INKEY-List - Beta Hydroxy Acid 30ml,7633,https://www.beautyfeatures.ie/the-inkey-list-beta-hydroxy-acid-30ml/
3401,0,The INKEY-List - Salicylic Acid Cleanser 150ml,7634,https://www.beautyfeatures.ie/the-inkey-list-salicylic-acid-cleanser-150ml/
3402,0,Color Wow Security Shampoo 250ml,7654,https://www.beautyfeatures.ie/color-wow-security-shampoo-250ml/
3403,0,Color Wow Raise the Roots 150m,7655,https://www.beautyfeatures.ie/color-wow-raise-the-roots-150m/
3404,0,Color Wow Dream Filter 200ml,7657,https://www.beautyfeatures.ie/color-wow-dream-filter-200ml/
3405,0,Kemon AND Shine Spray 06 200ml,7662,https://www.beautyfeatures.ie/kemon-and-shine-spray-06-200ml/
3406,0,Kemon AND 53 Style Foam 200ml,7663,https://www.beautyfeatures.ie/kemon-and-53-style-foam-200ml/
3407,0,Kemon AND 40 Dry Powder 5g,7664,https://www.beautyfeatures.ie/kemon-and-40-dry-powder-5g/
3408,0,Kemon AND 15 Smooth Cream 200ml,7665,https://www.beautyfeatures.ie/kemon-and-15-smooth-cream-200ml/
3409,0,Kemon AND 41 Salty Mist 200ml,7666,https://www.beautyfeatures.ie/kemon-and-41-salty-mist-200ml/
3410,0,Kemon AND 23 Full Fluid 150ml,7667,https://www.beautyfeatures.ie/kemon-and-23-full-fluid-150ml/
3411,0,Kemon AND 05 Seal Serum 100ml,7668,https://www.beautyfeatures.ie/kemon-and-05-seal-serum-100ml/
3412,0,Moroccanoil Treatment Oil 100ml with FREE Soap,7669,https://www.beautyfeatures.ie/moroccanoil-treatment-oil-100ml-with-free-soap/
3414,0,Alfaparf Semi Di Lino Scalp RENEW Energize Shampoo 250ml,7682,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-renew-energize-shampoo-250ml/
3415,0,Alfaparf Semi Di Lino Scalp REBALANCE Purify Shampoo 250ml,7683,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-rebalance-purify-shampoo-250ml/
3416,0,Alfaparf Semi Di Lino Scalp REBALANCE Balancing Shampoo 250ml,7684,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-rebalance-balancing-shampoo-250ml/
3417,0,Alfaparf Semi Di Lino Scalp RENEW Energise Tonic 125ml,7685,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-renew-energise-tonic-125ml/
3418,0,Alfaparf Semi Di Lino Scalp Rebalance Gentle Exfoliating Scrub 150ml,7686,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-rebalance-gentle-exfoliating-scrub-150ml/
3419,0,Alfaparf Semi Di Lino Scalp RELIEF Calming Shampoo 250ml,7687,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-relief-calming-shampoo-250ml/
3420,0,Alfaparf Semi Di Lino Scalp RELIEF Calming Tonic 125ml,7688,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-relief-calming-tonic-125ml/
3421,0,Alfaparf Semi Di Lino Scalp RENEW Energize Lotion 12X10ml,7689,https://www.beautyfeatures.ie/alfaparf-semi-di-lino-scalp-renew-energize-lotion-12x10ml/
3423,0,Redken Extreme Play Safe 230c 200ml,7692,https://www.beautyfeatures.ie/redken-extreme-play-safe-230-c-200ml/
3427,0,Decleor Infinite Hydration Body Kit,7732,https://www.beautyfeatures.ie/decleor-infinite-hydration-body-kit/
3428,0,Decleor Infinite Hydration Neroli Bigarade (Hydra Floral),7726,https://www.beautyfeatures.ie/decleor-infinite-hydration-neroli-bigarade-hydra-floral/
3429,0,Decleor Infinite Lift By Day Lavender Fine (Prolagene Lift),7729,https://www.beautyfeatures.ie/decleor-infinite-lift-by-day-lavender-fine-prolagene-lift/
3430,0,Decleor Infinite Lift By Night Lavender Fine (Prolagene Lift),7730,https://www.beautyfeatures.ie/decleor-infinite-lift-by-night-lavender-fine-prolagene-lift/
3431,0,Decleor Infinite Soothing Rose Damascena (Rose D'Orient),7727,https://www.beautyfeatures.ie/decleor-infinite-soothing-rose-damascena-rose-dorient/
3432,0,Decleor Infinite Youth White Magnolia (OrExcellence),7731,https://www.beautyfeatures.ie/decleor-infinite-youth-white-magnolia-orexcellence/
3433,0,The Ordinary Salicylic Acid 2% Masque - 50ml,7701,https://www.beautyfeatures.ie/the-ordinary-salicylic-acid-2-masque-50ml/
3434,1,Dermalogica AGE Smart Skin Resurfacing Cleanser 150ml,101511,https://www.beautyfeatures.ie/dermalogica-age-smart-skin-resurfacing-cleanser-150ml/
3435,0,Dermalogica Multivitamin Thermafoliant,102321,https://www.beautyfeatures.ie/dermalogica-multivitamin-thermafoliant/
3436,1,Dermalogica Multivitamin Power Recovery Masque 75ml,104403,https://www.beautyfeatures.ie/dermalogica-multivitamin-power-recovery-masque-75ml/
3437,1,Dermalogica AGE Smart Super Rich Repair 50ml,103605,https://www.beautyfeatures.ie/dermalogica-age-smart-super-rich-repair-50ml/
3438,0,Dermalogica AGE Smart Power Rich,110607,https://www.beautyfeatures.ie/dermalogica-age-smart-power-rich/
3439,1,Dermalogica AGE Smart Multivitamin Power Firm,106053,https://www.beautyfeatures.ie/dermalogica-age-smart-multivitamin-power-firm/
3440,0,Dermalogica AGE Smart Renewal Lip Complex,113511,https://www.beautyfeatures.ie/dermalogica-age-smart-renewal-lip-complex/
3441,1,Dermalogica Precleanse 150ml,101602,https://www.beautyfeatures.ie/dermalogica-precleanse-150ml/
3442,0,Dermalogica Dermal Clay Cleanser 500ml,110622,https://www.beautyfeatures.ie/dermalogica-dermal-clay-cleanser-500ml/
3444,1,Dermalogica Special Cleansing Gel 500ml,101106,https://www.beautyfeatures.ie/dermalogica-special-cleansing-gel-500ml/
3445,1,Dermalogica Special Cleansing Gel 250ml,101104,https://www.beautyfeatures.ie/dermalogica-special-cleansing-gel-250ml/
3446,1,Dermalogica UltraCalming Cleanser 500ml,110542,https://www.beautyfeatures.ie/dermalogica-ultracalming-cleanser-500ml/
3447,1,Dermalogica UltraCalming Cleanser 250ml,110541,https://www.beautyfeatures.ie/dermalogica-ultracalming-cleanser-250ml/
3448,1,Dermalogica Multi-active Toner 250ml,110616,https://www.beautyfeatures.ie/dermalogica-multi-active-toner-250ml/
3451,1,Dermalogica Daily Microfoliant,110700,https://www.beautyfeatures.ie/dermalogica-daily-microfoliant/
3452,0,Dermalogica Daily Resurfacer,111595,https://www.beautyfeatures.ie/dermalogica-daily-resurfacer/
3454,1,Dermalogica Active Moist 50ml,11597,https://www.beautyfeatures.ie/dermalogica-active-moist-50ml/
3455,1,Dermalogica Skin Smoothing Cream 100ml,110631,https://www.beautyfeatures.ie/dermalogica-skin-smoothing-cream-100ml/
3456,1,Dermalogica Skin Smoothing Cream 50ml,110630,https://www.beautyfeatures.ie/dermalogica-skin-smoothing-cream-50ml/
3457,1,Dermalogica Intensive Moisture Balance 100ml,110625,https://www.beautyfeatures.ie/dermalogica-intensive-moisture-balance-100ml/
3458,1,Dermalogica Intensive Moisture Balance 50ml,110624,https://www.beautyfeatures.ie/dermalogica-intensive-moisture-balance-50ml/
3459,1,Dermalogica UltraCalming Barrier Repair 30ml,110548,https://www.beautyfeatures.ie/dermalogica-ultracalming-barrier-repair-30ml/
3460,1,Dermalogica Skin Hydrating Booster,105012,https://www.beautyfeatures.ie/dermalogica-skin-hydrating-booster/
3462,0,Dermalogica Soothing Eye Make-up Remover,106152,https://www.beautyfeatures.ie/dermalogica-soothing-eye-make-up-remover/
3463,1,Dermalogica Total Eye Care SPF15 15ml,106202,https://www.beautyfeatures.ie/dermalogica-total-eye-care-spf15-15ml/
3464,0,Dermalogica Intensive Eye Repair 15ml,110709,https://www.beautyfeatures.ie/dermalogica-intensive-eye-repair-15ml/
3466,0,Dermalogica Overnight Clearing Gel 50ml,106122,https://www.beautyfeatures.ie/dermalogica-overnight-clearing-gel-50ml/
3467,0,Dermalogica Sebum Clearing Masque,104513,https://www.beautyfeatures.ie/dermalogica-sebum-clearing-masque/
3468,0,Dermalogica The Ultimate Buffing Cloth,4910,https://www.beautyfeatures.ie/dermalogica-the-ultimate-buffing-cloth/
3469,0,Dermalogica Skin Kit Normal/Oily Skin,110679,https://www.beautyfeatures.ie/dermalogica-skin-kit-normal-oily-skin/
3471,0,Dermalogica Age Smart Defense Kit,110677,https://www.beautyfeatures.ie/dermalogica-age-smart-defense-kit/
3472,0,Dermalogica - sensitive skin rescue,110722,https://www.beautyfeatures.ie/dermalogica-sensitive-skin-rescue/
3474,1,Dermalogica Active Moist 100ml,111598,https://www.beautyfeatures.ie/dermalogica-active-moist-100ml/
3475,1,Dermalogica AGE Smart Age Reversal Eye Complex 15ml,110104,https://www.beautyfeatures.ie/dermalogica-age-smart-age-reversal-eye-complex-15ml/
3476,1,Dermalogica UltraCalming Serum Concentrate,110551,https://www.beautyfeatures.ie/dermalogica-ultracalming-serum-concentrate/
3477,1,Dermalogica Oil Free Matte SPF30 50ml,110633,https://www.beautyfeatures.ie/dermalogica-oil-free-matte-spf30-50ml/
3478,1,Dermalogica Solar Defense Booster SPF50,110634,https://www.beautyfeatures.ie/dermalogica-solar-defense-booster-spf50/
3480,1,Dermalogica Skin Perfect Primer SPF30,110641,https://www.beautyfeatures.ie/dermalogica-skin-perfect-primer-spf30/
3481,1,Dermalogica Sheer Tint spf20 40ml,,https://www.beautyfeatures.ie/dermalogica-sheer-tint-spf20-40ml/
3482,0,Dermalogica Multivitamin Power Serum 22ml,110613,https://www.beautyfeatures.ie/dermalogica-multivitamin-power-serum-22ml/
3483,1,Dermalogica Skin Hydrating Masque 75ml,110105,https://www.beautyfeatures.ie/dermalogica-skin-hydrating-masque-75ml/
3484,1,Dermalogica Overnight Repair Serum 15ml,110207,https://www.beautyfeatures.ie/dermalogica-overnight-repair-serum-15ml/
3485,1,Dermalogica Clear Start Foaming Wash 177ml,110910,https://www.beautyfeatures.ie/dermalogica-clear-start-foaming-wash-177ml/
3486,0,Dermalogica Clear Start All Over Toner 120ml,110920,https://www.beautyfeatures.ie/dermalogica-clear-start-all-over-toner-120ml/
3487,1,Dermalogica Protection 50 Sport SPF50 156ml,110905,https://www.beautyfeatures.ie/dermalogica-protection-50-sport-spf50-156ml/
3488,0,Dermalogica MediBac Clearing Breakout Control 30ml,111055,https://www.beautyfeatures.ie/dermalogica-medibac-clearing-breakout-control-30ml/
3489,0,Dermalogica C-12 Pure Bright Serum 50ml,111009,https://www.beautyfeatures.ie/dermalogica-c-12-pure-bright-serum-50ml/
3490,1,Dermalogica Pure Light SPF50 50ml,111013,https://www.beautyfeatures.ie/dermalogica-pure-light-spf50-50ml/
3491,0,Dermalogica Pure Night 50ml,111012,https://www.beautyfeatures.ie/dermalogica-pure-night-50ml/
3492,0,Dermalogica PowerBright TRx Kit,111015,https://www.beautyfeatures.ie/dermalogica-powerbright-trx-kit/
3493,1,Dermalogica Overnight Retinol Repair 30ml,100789,https://www.beautyfeatures.ie/dermalogica-overnight-retinol-repair-30ml/
3494,1,Dermalogica Clear Start Hydrating Lotion 60ml,100851,https://www.beautyfeatures.ie/dermalogica-clear-start-hydrating-lotion-60ml/
3495,1,Dermalogica Hydrablur Primer 22ml,100923,https://www.beautyfeatures.ie/dermalogica-hydrablur-primer-22ml/
3496,1,Dermalogica Charcoal Rescue Mask 75ml,5002,https://www.beautyfeatures.ie/dermalogica-charcoal-rescue-mask-75ml/
3498,1,Dermalogica Phyto Replenish Oil 30ml,5234,https://www.beautyfeatures.ie/dermalogica-phyto-replenish-oil-30ml/
3499,1,Dermalogica AGE Smart Daily Superfoliant 57g,5354,https://www.beautyfeatures.ie/dermalogica-age-smart-daily-superfoliant-57g/
3500,1,Dermalogica Stress Positive Eye Lift 25ml (75 Uses),5760,https://www.beautyfeatures.ie/dermalogica-stress-positive-eye-lift-25ml-75-uses/
3501,1,Dermalogica Nightly Lip Treatment 10ml,5891,https://www.beautyfeatures.ie/dermalogica-nightly-lip-treatment-10ml/
3502,1,Dermalogica Special Cleansing Gel 50ml,5887,https://www.beautyfeatures.ie/dermalogica-special-cleansing-gel-50ml/
3503,0,Dermalogica Daily Conditioning Rinse 250ml,5932,https://www.beautyfeatures.ie/dermalogica-daily-conditioning-rinse-250ml/
3504,1,Dermalogica Precleanse Balm 90ml,6082,https://www.beautyfeatures.ie/dermalogica-precleanse-balm-90ml/
3505,1,Dermalogica PreCleanse Balm 15ml,6183,https://www.beautyfeatures.ie/dermalogica-precleanse-balm-15ml/
3506,0,Dermalogica UltraCalming Calm Water Gel 50ml,6244,https://www.beautyfeatures.ie/dermalogica-ultracalming-calm-water-gel-50ml/
3507,1,Dermalogica UltraCalming Barrier Defense Booster 30ml,6245,https://www.beautyfeatures.ie/dermalogica-ultracalming-barrier-defense-booster-30ml/
3508,1,Dermalogica Sound Sleep Cocoon 50ml,6341,https://www.beautyfeatures.ie/dermalogica-sound-sleep-cocoon-50ml/
3509,1,Dermalogica Biolumin-C Serum 30ml,6508,https://www.beautyfeatures.ie/dermalogica-biolumin-c-serum-30ml/
3510,1,Dermalogica Breakout Clearing Booster 30ml,6797,https://www.beautyfeatures.ie/dermalogica-breakout-clearing-booster-30ml/
3511,1,Dermalogica Blackhead Clearing Fizz Mask 50ml,6798,https://www.beautyfeatures.ie/dermalogica-blackhead-clearing-fizz-mask-50ml/
3512,0,Dermalogica Special Cleansing Gel 30ml (Trial Size),6814,https://www.beautyfeatures.ie/dermalogica-special-cleansing-gel-30ml-trial-size/
3513,0,Dermalogica Daily Superfoliant 4g (Trial Size),6817,https://www.beautyfeatures.ie/dermalogica-daily-superfoliant-4g-trial-size/
3515,0,Dermalogica Phyto Replenish Oil 5ml (Trial Size),6822,https://www.beautyfeatures.ie/dermalogica-phyto-replenish-oil-5ml-trial-size/
3516,0,Dermalogica Clearly Matte Skin Kit,6799,https://www.beautyfeatures.ie/dermalogica-clearly-matte-skin-kit/
