type,url
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/antenatal-classes-a-vital-step/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/breastfeeding/breastfeeding-benefits-and-tips/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/breastfeeding/breast-feeding/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/post-pregnancy/pelvic-floor-muscles/
category,https://www.pregnancyandbaby.ie/maternity-guide/classes-in-ireland/
category,https://www.pregnancyandbaby.ie/maternity-guide/child-benefit-ireland-1/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/child-benefit-ireland/child-benefit-in-ireland/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/classes-in-ireland/pregnancy-yoga/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/classes-in-ireland/pregnancy-pilates/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/classes-in-ireland/post-natal-yoga-pilates/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/classes-in-ireland/mum-baby-yoga-and-pilates/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/classes-in-ireland/baby-massage/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/breastfeeding/lactation-consultants-ireland/
category,https://www.pregnancyandbaby.ie/maternity-guide/post-pregnancy/
category,https://www.pregnancyandbaby.ie/baby-essentials/baby-monitors-humidifiers/
category,https://www.pregnancyandbaby.ie/pregnancy-maternity/
category,https://www.pregnancyandbaby.ie/pregnancy/fetal-dopplers/
category,https://www.pregnancyandbaby.ie/breast-pumps/
category,https://www.pregnancyandbaby.ie/breast-pumps/electric-breast-pumps/
category,https://www.pregnancyandbaby.ie/breast-pumps/ardo-breast-pumps/
category,https://www.pregnancyandbaby.ie/breast-pumps/manual-breast-pumps/
category,https://www.pregnancyandbaby.ie/breast-pumps/breast-pump-accessories/
category,https://www.pregnancyandbaby.ie/breastfeeding-ireland/
category,https://www.pregnancyandbaby.ie/breastfeeding/breast-pads/
category,https://www.pregnancyandbaby.ie/breastfeeding/nipple-care/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-supports/
category,https://www.pregnancyandbaby.ie/feeding-weaning/
category,https://www.pregnancyandbaby.ie/feeding-weaning/sterilisers/
category,https://www.pregnancyandbaby.ie/baby-essentials/bathing-changing/
category,https://www.pregnancyandbaby.ie/feeding-weaning/high-chairs-booster-seats/
category,https://www.pregnancyandbaby.ie/feeding-weaning/weaning-essentials/
category,https://www.pregnancyandbaby.ie/baby-essentials/baby-safety/
category,https://www.pregnancyandbaby.ie/breastfeeding/nursing-pillows-tops/
category,https://www.pregnancyandbaby.ie/baby-essentials/travel-outdoor/
category,https://www.pregnancyandbaby.ie/pregnancy/trying-to-conceive/
category,https://www.pregnancyandbaby.ie/feeding-weaning/beaba-babycook/
category,https://www.pregnancyandbaby.ie/baby-essentials/teething-soothers/
category,https://www.pregnancyandbaby.ie/feeding-weaning/bottle-feeding/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-vitamins-supplements/
category,https://www.pregnancyandbaby.ie/breastfeeding/milk-supply/
category,https://www.pregnancyandbaby.ie/birth-new-mum/
category,https://www.pregnancyandbaby.ie/birth-new-mum/tens-machines/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-pillows/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-pads-underwear/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-skincare/
category,https://www.pregnancyandbaby.ie/birth-new-mum/pelvic-toners/
category,https://www.pregnancyandbaby.ie/birth-new-mum/postnatal-vitamin-supplements/
category,https://www.pregnancyandbaby.ie/breastfeeding/milk-storage/
category,https://www.pregnancyandbaby.ie/birth-new-mum/postpartum-skincare-haircare/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-underwear/
category,https://www.pregnancyandbaby.ie/pregnancy/birthing-balls/
category,https://www.pregnancyandbaby.ie/birth-new-mum/post-pregnancy-supports/
category,https://www.pregnancyandbaby.ie/baby-essentials/toys-gifts/
category,https://www.pregnancyandbaby.ie/breast-pumps/haakaa-breast-pump/
category,https://www.pregnancyandbaby.ie/breast-pumps/medela-breast-pumps/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/child-benefit-ireland/paternity-leave-information-for-dads/
category,https://www.pregnancyandbaby.ie/baby-essentials/baby-child-care/
category,https://www.pregnancyandbaby.ie/pregnancy-sale/
category,https://www.pregnancyandbaby.ie/baby-essentials/car-seats/
category,https://www.pregnancyandbaby.ie/pregnancy/pregnancy-gifts/
category,https://www.pregnancyandbaby.ie/maternity-guide/community-doulas/
category,https://www.pregnancyandbaby.ie/thermometers/
category,https://www.pregnancyandbaby.ie/baby-essentials/baby-sleeping-bags/
category,https://www.pregnancyandbaby.ie/baby-essentials/co-sleepers-cribs/
category,https://www.pregnancyandbaby.ie/baby-essentials/mattresses/
category,https://www.pregnancyandbaby.ie/baby-essentials/eco-laundry/
category,https://www.pregnancyandbaby.ie/hospital-bag/
category,https://www.pregnancyandbaby.ie/baby-essentials/baby-carriers-wraps/
category,https://www.pregnancyandbaby.ie/toilet-training/
page,https://www.pregnancyandbaby.ie/rss-syndication/
page,https://www.pregnancyandbaby.ie/delivery/
page,https://www.pregnancyandbaby.ie/blog/
page,https://www.pregnancyandbaby.ie/contact-pregnancyandbaby/
page,https://www.pregnancyandbaby.ie/pregnancy-guide/
page,https://www.pregnancyandbaby.ie/fertility/
page,https://www.pregnancyandbaby.ie/pregnancy-birth-1/
page,https://www.pregnancyandbaby.ie/maternity-care-options-ireland/
page,https://www.pregnancyandbaby.ie/nutrients-and-vitamins-for-pregnancy/
page,https://www.pregnancyandbaby.ie/breast-feeding/
page,https://www.pregnancyandbaby.ie/taking-care-of-your-health-during-pregnancy/
page,https://www.pregnancyandbaby.ie/trying-to-conceive/
page,https://www.pregnancyandbaby.ie/common-pregnancy-problems-body-changes/
page,https://www.pregnancyandbaby.ie/new-mum-1/
page,https://www.pregnancyandbaby.ie/baby-feeding-1/
page,https://www.pregnancyandbaby.ie/pelvic-floor-muscles/
page,https://www.pregnancyandbaby.ie/terms-conditions/
page,https://www.pregnancyandbaby.ie/child-benefit-ireland/
page,https://www.pregnancyandbaby.ie/info/
page,https://www.pregnancyandbaby.ie/competitions/
page,https://www.pregnancyandbaby.ie/dental-care-during-pregnancy/
page,https://www.pregnancyandbaby.ie/our-brand-ambassador/
page,https://www.pregnancyandbaby.ie/emma/
page,https://www.pregnancyandbaby.ie/new-mum-sleeping-tips/
page,https://www.pregnancyandbaby.ie/classes-in-ireland/
page,https://www.pregnancyandbaby.ieundefined
page,https://www.pregnancyandbaby.ie/feeding/
page,https://www.pregnancyandbaby.ie/breastfeeding-benefits-and-tips/
page,https://www.pregnancyandbaby.ie/your-guide-to-the-trimesters-of-pregnancy/
page,https://www.pregnancyandbaby.ie/antenatal-classes-a-vital-step/
page,https://www.pregnancyandbaby.ie/seven-tips-for-a-healthy-pregnancy/
page,https://www.pregnancyandbaby.ie/and-breathe-the-benefits-of-pregnancy-yoga/
page,https://www.pregnancyandbaby.ie/hospital-bag-checklist/
page,https://www.pregnancyandbaby.ie/top-5-tips-to-help-prepare-for-labour/
page,https://www.pregnancyandbaby.ie/maternity-benefits-what-to-do/
page,https://www.pregnancyandbaby.ie/pregnancy-and-social-welfare-payments/
page,https://www.pregnancyandbaby.ie/your-child-benefit-entitlements/
page,https://www.pregnancyandbaby.ie/pregnancy-yoga-1/
page,https://www.pregnancyandbaby.ie/pregnancy-pilates/
page,https://www.pregnancyandbaby.ie/post-natal-yoga-pilates/
page,https://www.pregnancyandbaby.ie/mum-baby-yoga-and-pilates/
page,https://www.pregnancyandbaby.ie/baby-massage/
page,https://www.pregnancyandbaby.ie/lactation-consultants-ireland/
page,https://www.pregnancyandbaby.ie/pregnancy/
page,https://www.pregnancyandbaby.ie/labour-and-birth/
page,https://www.pregnancyandbaby.ie/breast-feeding-information/
page,https://www.pregnancyandbaby.ie/post-pregnancy/
page,https://www.pregnancyandbaby.ie/child-benefit/
page,https://www.pregnancyandbaby.ie/classes-pregnancy-baby/
page,https://www.pregnancyandbaby.ie/maternity-guide-1/
page,https://www.pregnancyandbaby.ie/early-signs-of-labour/
page,https://www.pregnancyandbaby.ie/pain-relief-options-during-labour/
page,https://www.pregnancyandbaby.ie/the-birth-day/
page,https://www.pregnancyandbaby.ie/caesarean-sections-what-you-should-know/
page,https://www.pregnancyandbaby.ie/coming-home-with-baby-be-prepared/
page,https://www.pregnancyandbaby.ie/expressing-making-breastfeeding-work-for-you/
page,https://www.pregnancyandbaby.ie/sleeping-soundly-a-guide-for-new-parents/
page,https://www.pregnancyandbaby.ie/looking-after-yourself-post-birth/
page,https://www.pregnancyandbaby.ie/five-tips-for-a-great-breastfeeding-experience/
page,https://www.pregnancyandbaby.ie/paternity-leave-information-for-dads/
page,https://www.pregnancyandbaby.ie/your-birthing-preferences/
page,https://www.pregnancyandbaby.ie/after-birth-health-checks-for-your-little-one/
page,https://www.pregnancyandbaby.ie/coming-home-with-baby/
page,https://www.pregnancyandbaby.ie/registering-your-babys-birth-in-ireland/
page,https://www.pregnancyandbaby.ie/baby-sleep-time-safety/
page,https://www.pregnancyandbaby.ie/bathing-your-newborn-baby-things-to-keep-in-mind/
page,https://www.pregnancyandbaby.ie/vitamin-d-the-sunshine-vitamin/
page,https://www.pregnancyandbaby.ie/weaning-tips-and-advice/
page,https://www.pregnancyandbaby.ie/teething-tips/
page,https://www.pregnancyandbaby.ie/fitness-after-baby/
page,https://www.pregnancyandbaby.ie/baby-proofing-guide/
page,https://www.pregnancyandbaby.ie/cookie-policy/
page,https://www.pregnancyandbaby.ie/privacy-policy/
page,https://www.pregnancyandbaby.ie/about-us/
page,https://www.pregnancyandbaby.ie/guaranteed-irish/
page,https://www.pregnancyandbaby.ie/postnatal-doulas-here-to-help/
page,https://www.pregnancyandbaby.ie/returns-policy/
page,https://www.pregnancyandbaby.ie/sustainability-statement/
page,https://www.pregnancyandbaby.ie/christmas-opening-hours/
page,https://www.pregnancyandbaby.ie/click-collect-bray/
blog,/your-first-blog-post/
blog,/blog/breastfeeding-essentials/
blog,/blog/hospital-bag-checklist/
blog,/blog/babyproofing-checklist-/
blog,/blog/how-do-haakaa-breast-pumps-work/
product,https://www.pregnancyandbaby.ie/angelcare-movement-sound-baby-monitor-ac403/
product,https://www.pregnancyandbaby.ie/angelcare-movement-sound-baby-monitor-deluxe-ac401/
product,https://www.pregnancyandbaby.ie/angelcare-movement-monitor-ac027/
product,https://www.pregnancyandbaby.ie/angelcare-video-movement-sound-baby-monitor-ac1300/
product,https://www.pregnancyandbaby.ie/angelsounds-music-recording-doppler/
product,https://www.pregnancyandbaby.ie/angelsounds-jpd100s-fetal-doppler/
product,https://www.pregnancyandbaby.ie/ardo-calypso-ultimate-pump-pack-best-seller/
product,https://www.pregnancyandbaby.ie/ardo-amaryll-manual-breast-pump/
product,https://www.pregnancyandbaby.ie/ardo-bottle-set/
product,https://www.pregnancyandbaby.ie/ardo-breastfeeding-bag/
product,https://www.pregnancyandbaby.ie/ardo-brush-for-cleaning-3/
product,https://www.pregnancyandbaby.ie/ardo-coolbag-complete/
product,https://www.pregnancyandbaby.ie/ardo-day-night-disposable-breastpads-60pcs/
product,https://www.pregnancyandbaby.ie/ardo-double-pumpset/
product,https://www.pregnancyandbaby.ie/ardo-easy-clean-microwave-bags-5-pcs/
product,https://www.pregnancyandbaby.ie/ardo-easyfreeze-20-breast-milk-bags/
product,https://www.pregnancyandbaby.ie/ardo-electric-to-manual-converter-accessory/
product,https://www.pregnancyandbaby.ie/ardo-flexible-membrane-pot/
product,https://www.pregnancyandbaby.ie/ardo-nipple-cream-100-pure-lanolin-gold-cream-30ml/
product,https://www.pregnancyandbaby.ie/ardo-optiflow-set/
product,https://www.pregnancyandbaby.ie/ardo-service-kit/
product,https://www.pregnancyandbaby.ie/ardo-silicone-tube-pumpset/
product,https://www.pregnancyandbaby.ie/ardo-spare-lip-valves-x-2/
product,https://www.pregnancyandbaby.ie/ardo-temperature-pack/
product,https://www.pregnancyandbaby.ie/ardo-tube-connector-for-pumpset/
product,https://www.pregnancyandbaby.ie/ardo-tulips-nipple-shields-size-m/
product,https://www.pregnancyandbaby.ie/ardo-tulips-size-large/
product,https://www.pregnancyandbaby.ie/arm-blood-pressure-monitor/
product,https://www.pregnancyandbaby.ie/avent-electric-steam-steriliser-3-in-1/
product,https://www.pregnancyandbaby.ie/babydan-alfred-changing-table/
product,https://www.pregnancyandbaby.ie/babydan-changing-mat-bunnyhop-grey/
product,https://www.pregnancyandbaby.ie/babydan-cotton-cellular-blanket-blue/
product,https://www.pregnancyandbaby.ie/babydan-cotton-cellular-blanket-pink/
product,https://www.pregnancyandbaby.ie/babydan-cotton-cellular-blanket-white/
product,https://www.pregnancyandbaby.ie/babydan-danchair-beech/
product,https://www.pregnancyandbaby.ie/babydan-danchair-comfort-cushion-beige/
product,https://www.pregnancyandbaby.ie/babydan-danchair-white/
